gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	170.10412619135835
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	135.92619659135045
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	129.62142512042053
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	55.63606911593008
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	38.05642299345855
[818.60,11431.44]	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	98.58099963659224
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	86.97983047590981
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	73.2953889970403
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	60.17149527513109
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	37.114056059511206
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	20.393273890056413
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	20.15558313686118
[818.60,11431.44]	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	265.2145444597041
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	230.64351684772495
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	184.29517636862457
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	142.52331088206867
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	109.7620079995868
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	71.22282552643414
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	40.24164379891966
[818.60,11431.44]	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	99.56159429770597
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	82.274292402014
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	66.21312524978178
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	61.10078147207836
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	35.2574971001409
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	17.968568417031832
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	9.967220838337372
[818.60,11431.44]	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T1	small	ON	4	0.221720290993877
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T3	small	ON	10	0.09960742010037242
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T5	small	ON	16	0.03125322413477148
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T6	small	ON	28	0.01312233067168811
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	T7	small	ON	40	0.015433653996978415
NA	exp221207_MS96_1.5hr_arrest	exp221207	MS96	1.5hr_arrest	Tbackground	small	ON	NA	0
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T1	big	ON	4	0.11977199419364039
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T3	big	ON	10	0.10428217699301608
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T5	big	ON	16	0.06605759376702766
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T6	big	ON	28	0.02260547979989571
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	T7	big	ON	40	0.008202508028263427
NA	exp221207_MS96_7hr_arrest	exp221207	MS96	7hr_arrest	Tbackground	big	ON	NA	0
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	0.49920919322497903
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	0.3920026260806098
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	0.29984012264323945
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	0.293984352861241
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	0.2921707949759649
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	0.12492626361769828
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	0.13535058170753722
NA	exp241204_MS908_1.5hr_arrest_60min-PhIAA	exp241204	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	0.09634381451283179
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	0.09807874136048235
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	0.0552725099400446
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	0.04770283006359855
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	0.05007601284182729
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	0.023726488721711014
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.030951205749826616
NA	exp241204_MS908_7.5hr_arrest_60min-PhIAA	exp241204	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	0.513309679401611
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T2	small	OFF	7	0.5862163122179074
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	0.3863230615752735
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	0.3731284875558416
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	0.355050597387742
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	0.210809710184787
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	0.11516926036827047
NA	exp250423_MS908_1.5hr_arrest_60min-PhIAA	exp250423	MS908	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	0.16203636961874354
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T2	big	OFF	7	0.1049913307717649
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	0.07837398912535044
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	0.08223575792904207
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	0.09095223502223411
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	0.04758571992669591
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.019277313442599548
NA	exp250423_MS908_7.5hr_arrest_60min-PhIAA	exp250423	MS908	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
