gene_id	WT_small_hl	WT_large_hl	WT_hl_fc
YNL233W	4.269501405057784	11.113880171605164	1.3802230845361396
YNL166C	4.425539584788566	10.908941738082962	1.3015858826133961
YIL159W	4.962500696420436	5.447038391087809	0.1344047307059976
YGR230W	7.186888173505331	9.31304131319834	0.37388514021613767
YBL085W	4.350954157165451	6.7740724692904415	0.6386916045904315
YER114C	4.883480816788897	8.955290280736385	0.874830367572054
YNL042W	5.639763457697984	7.9779314448539775	0.5003800717129878
YNL275W	3.3881434985862118	4.144825841772479	0.2908165048497097
YLR078C	6.280934787477781	14.073231702848487	1.163902463930923
YCR032W	6.017412872091083	8.201135820359966	0.44668038269026383
YDL141W	5.762541132157672	9.537683718861942	0.7269337986910797
YLL015W	7.126322417018217	11.734801627575944	0.7195637917713882
YDL074C	3.6572070592406813	5.685095800613963	0.6364423507257725
YLR015W	5.7175945291264485	9.483695626178172	0.7300410481398569
YDL231C	5.070159766836875	8.706045017316947	0.779986271046971
YNR051C	4.562654261212952	9.5266362157538	1.0620935626298023
YGR246C	5.290332147985653	8.494310860787552	0.6831386037403826
YHR036W	4.532890945146578	6.829358667786791	0.591318651633189
YPL084W	5.797262880023865	11.709771191638598	1.0142690739273414
YPR057W	4.793841032613521	8.01677109620471	0.7418392124594875
YER172C	6.3564140161793645	13.066573166232889	1.0395958293753789
YGL247W	4.953188456878726	9.826883953100694	0.9883765059143778
YOL077C	6.5425025264368255	13.926105576678182	1.0898773844326073
YDR275W	5.64297643713923	13.434906135364894	1.2514580112410623
YNR069C	7.563791303926788	17.17684580752138	1.183283675129695
YOL137W	4.638312701330847	10.197735234693496	1.1365767960507382
YBR290W	4.946316969343418	8.388685103707306	0.7620899977987456
YPR171W	4.141860879473341	5.439258060255536	0.3931307788347773
YFL025C	5.033900412575375	9.441032487741495	0.9072679684180555
YGR142W	17.10857768433515	13.8936177128396	-0.30029752006887195
YPL069C	3.882758182057711	8.239361285987592	1.0854506451614192
YDR252W	6.936686320391525	11.20325213874951	0.6915990342091822
YMR055C	4.066538625230335	6.718580752466566	0.7243551900451739
YOR026W	5.278588364274032	8.505247153503525	0.6882009937741702
YGL174W	5.697948851748462	11.817428509532586	1.0524015607002168
YAR014C	5.73870926392947	12.710575819346417	1.1472311981881218
YEL029C	4.675845893511726	8.203804443074144	0.8110657198841379
YNR027W	3.174063225710401	6.767752551786388	1.0923459541986797
