gene_bins	experiment_strain_condition	experiment	strain	condition	timepoint	size	translation	time	molecules_per_fL
[363.17, 842.34)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	8.528374654737918
[363.17, 842.34)	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	82.53206039231482
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	78.36039479210378
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	71.53904286615932
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	52.475409969156544
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	34.54229117680364
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	14.722685361748688
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	32.05967389907834
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	27.67181822133964
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	22.544069706149465
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	14.563488050691952
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	7.255804543865785
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	3.2025258544024524
[363.17, 842.34)	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	25.05339082707368
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	18.7561716216519
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	14.826691743754859
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	10.9184037997198
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	6.827938092886242
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	5.070181466633627
[363.17, 842.34)	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	500.23362123354315
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	439.7660828079405
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	367.0268066316997
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	281.8087809850534
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	145.803281930963
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	45.01795688134313
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	333.20278391938183
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	251.75593190192276
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	192.79799593909397
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	119.59515839525685
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	54.73310215413111
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	21.846577192167015
[842.34,6552.64]	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	259.82602327899286
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	184.81022494900301
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	161.00119307042556
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	100.05724132805952
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	71.16135419651306
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	36.467578306492946
[842.34,6552.64]	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	268.4561021381174
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	270.6724719258215
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	261.2714673027612
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	211.23570669815072
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	162.56430017543695
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	82.30510453328255
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	131.29167591974712
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	124.08135625337661
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	106.71982473425496
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	73.82793803642615
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	36.83823789608814
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	15.803649897480922
[842.34,6552.64]	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	106.72885929091136
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	87.23221614471205
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	70.33834558445116
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	54.612644120031746
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	31.710171164957313
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	24.815952530378773
[842.34,6552.64]	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T1	small	ON	4	0.10813001108938938
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T3	small	ON	10	0.0656672763186233
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T4	small	ON	13	0.03745843735766282
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T5	small	ON	18	0.03366483607475116
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T6	small	ON	28	0.02123758634812961
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	T7	small	ON	44	0.008462134679132136
NA	exp250624_MS1039_1.5hr-arrest_1hr-DMSO	exp250624	MS1039	1.5hr-arrest_1hr-DMSO	Tbackground	small	ON	NA	0
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T1	small	OFF_short	4	0.19232954664386995
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T3	small	OFF_short	10	0.12736384427710404
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T4	small	OFF_short	13	0.10938029472887648
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T5	small	OFF_short	18	0.0800716822546043
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T6	small	OFF_short	28	0.04275145068329549
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	T7	small	OFF_short	44	0.02242581160161418
NA	exp250624_MS1039_1.5hr-arrest_30min-PhIAA	exp250624	MS1039	1.5hr-arrest_30min-PhIAA	Tbackground	small	OFF_short	NA	0
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T1	small	OFF	4	0.28764938218356595
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T3	small	OFF	10	0.19658731507487778
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T4	small	OFF	13	0.20287093076486595
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T5	small	OFF	18	0.14614674749076242
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T6	small	OFF	28	0.09654157535029305
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	T7	small	OFF	44	0.05902373174081248
NA	exp250624_MS1039_1.5hr_arrest_60min-PhIAA	exp250624	MS1039	1.5hr_arrest_60min-PhIAA	Tbackground	small	OFF	NA	0
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T1	big	ON	4	0.1346926661068966
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T3	big	ON	10	0.10915859191864237
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T4	big	ON	13	0.09663948315621186
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T5	big	ON	18	0.044227742750917495
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T6	big	ON	28	0.02895827450820411
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	T7	big	ON	44	0.012736221205969749
NA	exp250624_MS1039_7.5hr-arrest_1hr-DMSO	exp250624	MS1039	7.5hr-arrest_1hr-DMSO	Tbackground	big	ON	NA	0
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T1	big	OFF_short	4	0.11088759269863409
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T3	big	OFF_short	10	0.0850436427874352
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T4	big	OFF_short	13	0.0649892043829478
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T5	big	OFF_short	18	0.041700836962894026
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T6	big	OFF_short	28	0.027457122619545186
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	T7	big	OFF_short	44	0.016134783068625997
NA	exp250624_MS1039_7.5hr-arrest_30min-PhIAA	exp250624	MS1039	7.5hr-arrest_30min-PhIAA	Tbackground	big	OFF_short	NA	0
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T1	big	OFF	4	0.07054104892641051
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T3	big	OFF	10	0.05683858735478863
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T4	big	OFF	13	0.05005442175758764
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T5	big	OFF	18	0.03474336306555765
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T6	big	OFF	28	0.019519241247215564
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	T7	big	OFF	44	0.018179625762369277
NA	exp250624_MS1039_7.5hr_arrest_60min-PhIAA	exp250624	MS1039	7.5hr_arrest_60min-PhIAA	Tbackground	big	OFF	NA	0
