gene_id,TE_WT_Arava,TE_WT_Park_HP,TE_WT_Park_LP,TE_WT_Gerashchenko,is_ambiguous_Gerashchenko,TE_WT_Sen,TE_WT_Arava_mean_norm,TE_WT_Park_HP_mean_norm,TE_WT_Park_LP_mean_norm,TE_WT_Gerashchenko_mean_norm,TE_WT_Sen_mean_norm,TE_WT_PP,TE_WT_RS,TPMsc_input_small_YM,TPMsc_MandP_small_YM,TPMsc_P_small_YM,TPMsc_input_large_YM,TPMsc_MandP_large_YM,TPMsc_P_large_YM,TE_rRNAdep_MandP_small_YM,TE_rRNAdep_P_small_YM,TE_rRNAdep_MandP_large_YM,TE_rRNAdep_P_large_YM,TE_polyA_MandP_small_YM,TE_polyA_P_small_YM,TE_polyA_MandP_large_YM,TE_polyA_P_large_YM,TPMsc_input_polyA_small_YM,TPMsc_input_polyA_large_YM
YMR146C,0.34173637,1.126409412,1.103431715,0.984654859,FALSE,1.972465409,1.007146139,1.028293292,0.955399206,1.040793044,1.632228085,0.996946212,1.336510564,483.1818114,488.5782423,495.6482819,333.9860797,353.0199034,419.928314,1.011168531,1.025800786,1.056989872,1.257322803,1.041033093,1.056097507,0.91674154,1.090492988,469.3205678,385.0811686
YDR153C,0.26151051,0.931596756,0.927325001,1.752057999,FALSE,1.356604327,0.770709013,0.850449832,0.802918349,1.851948184,1.122598994,0.808025731,1.487273589,115.1162588,96.61328425,97.81047757,106.5937376,85.6773396,89.89167527,0.839267061,0.849666924,0.803774608,0.843311036,0.987870727,1.000112027,0.851061417,0.892923811,97.79952134,100.6711594
YBR006W,0.516398902,1.019083321,0.809788801,1.210828776,FALSE,1.197478705,1.521901695,0.930315862,0.701150391,1.279861828,0.990921495,1.051122649,1.135391662,38.93337523,28.22229531,27.33758621,56.46680717,35.691768,46.87715208,0.724886942,0.702163274,0.632084047,0.83017182,0.51678283,0.500582784,0.43888024,0.576420192,54.61151898,81.32461829
YJR118C,0.396676961,1.631265004,2.221292092,0.994898066,FALSE,2.056227653,1.169063947,1.489173336,1.923291376,1.051620247,1.701541892,1.52717622,1.37658107,11.73098277,20.16211782,24.22730279,9.934360379,8.367942464,9.542561888,1.718706627,2.065240676,0.842323224,0.960561277,0.201696046,0.242362991,0.193684433,0.22087218,99.96288072,43.20400108
YPR052C,0.77603617,1.330937227,1.785729083,0.662501563,FALSE,2.989698497,2.287089995,1.21500567,1.546161965,0.700272804,2.473995149,1.682752544,1.587133976,80.47440514,111.72028,123.6519278,38.41866112,47.57093802,64.47130002,1.388270964,1.536537333,1.238224775,1.678124592,0.375859498,0.41600103,0.331793678,0.449668866,297.2394751,143.3750585
YOR036W,0.404490023,1.004318535,0.821259854,0.902306036,FALSE,1.274560627,1.192090163,0.916837166,0.711082528,0.953749263,1.054707293,0.940003286,1.004228278,60.99602611,69.43918093,81.92855062,112.501309,110.196664,123.5294707,1.138421392,1.343178496,0.979514505,1.098026964,0.778898601,0.918991737,0.663734289,0.744040177,89.15047586,166.0252691
YLR058C,0.435578028,1.217973471,1.047360881,3.346127142,FALSE,1.443929196,1.283710978,1.111881645,0.906850638,3.536900086,1.194860896,1.10081442,2.365880491,412.8546947,287.5782841,293.3465296,166.3931062,123.1173608,122.6989707,0.696560528,0.71053214,0.73991864,0.737404172,0.846674489,0.863657087,0.712528253,0.710106866,339.6562525,172.7894443
YGR157W,0.3017359,1.086807529,0.962848825,0.935425254,FALSE,2.173469725,0.889259013,0.992140939,0.833676422,0.988756709,1.798560477,0.905025458,1.393658593,434.4734485,242.0272952,244.1171835,425.5144922,298.1711596,331.3807315,0.557058886,0.56186905,0.700730915,0.778776605,0.709570029,0.715697115,1.089612168,1.210970496,341.0900762,273.6488894
YMR072W,0.698483007,1.581731995,1.728473464,1.16683761,FALSE,1.693490625,2.058529691,1.443954909,1.496587558,1.233362591,1.401374618,1.666357386,1.317368605,306.7595412,368.2808193,401.0412379,255.2563305,320.7258856,381.0934871,1.200552126,1.307347234,1.25648553,1.49298349,1.11456168,1.213707509,0.985761961,1.171303845,330.4265937,325.3583506
YDR385W,0.3353424,0.957658192,0.91803776,3.922503225,TRUE,4.084048503,0.988302192,0.874241181,0.794877051,4.146137132,3.379576968,0.885806808,3.76285705,1530.672517,800.8093594,867.3883361,1291.999546,739.2581224,720.8946989,0.523174847,0.566671399,0.57218141,0.557968229,0.816516972,0.884401873,0.874591814,0.852866655,980.7626627,845.2607387
YFL026W,0.550450602,0.883114238,0.831561161,0.636869153,FALSE,0.959264119,1.622256942,0.806190394,0.720001847,0.673179012,0.793797361,1.049483061,0.733488186,7.805029472,5.094364462,4.315289526,7.61598373,5.171502501,7.426494351,0.652702784,0.552885744,0.679032766,0.975119514,0.579904904,0.491220755,0.518482361,0.744562402,8.784827352,9.974307498
YBR278W,0.581072013,1.490501801,1.70657914,0.366226953,FALSE,0.539614118,1.712502637,1.36067134,1.477630499,0.387106672,0.446534228,1.516934825,0.41682045,28.39089546,32.9422132,30.51688012,42.75304205,45.28026887,42.6693144,1.160309059,1.074882621,1.059112211,0.998041598,0.891407706,0.825778825,0.941613733,0.887318327,36.95527083,48.08794445
YLR218C,0.377854305,1.677812338,2.210641755,0.47215886,FALSE,NA,1.113590878,1.531666155,1.914069852,0.49907808,NA,1.519775628,0.49907808,10.89710807,16.32184857,12.00350463,3.394369527,4.901934217,11.07450695,1.497814692,1.101531209,1.44413688,3.26261088,0.238663176,0.175519,0.103861006,0.234643995,68.38863379,47.19706104
YOR168W,0.287453959,0.865215182,0.767935335,1.692610572,FALSE,1.558329159,0.847168081,0.789850439,0.664911838,1.789111478,1.289527617,0.767310119,1.539319548,299.0330766,207.0637266,211.8525459,186.6561906,134.4159758,176.452093,0.692444224,0.70845857,0.720125999,0.945332123,0.996485159,1.019531143,0.848423745,1.113752622,207.7940898,158.430238
YJL190C,0.656316031,1.439061483,1.751132743,0.691989267,FALSE,1.741101127,1.934257558,1.313711741,1.516206948,0.731441691,1.440772621,1.588058749,1.086107156,596.7076332,961.1376213,989.2479029,555.5298832,996.2552062,735.9590829,1.610734584,1.657843553,1.793342242,1.324787568,0.475388706,0.489292345,0.665553353,0.491661205,2021.793131,1496.88256
YER099C,0.547781087,1.005291263,0.916897841,0.918435669,FALSE,1.094293701,1.614389498,0.917725164,0.79389006,0.970798496,0.905535227,1.108668241,0.938166861,57.1234117,59.56352956,66.83199046,48.62671643,50.51590658,60.09773713,1.042716599,1.169957964,1.038850868,1.235899554,0.733617174,0.823139534,0.55952566,0.665656193,81.19156925,90.28344929
YHR083W,0.241514545,1.226658324,1.172721791,0.468622599,FALSE,1,0.711778035,1.119810003,1.015393571,0.495340206,0.82750657,0.94899387,0.661423388,77.84624887,91.0681608,94.23737081,47.47357572,66.00209336,65.10352877,1.169846487,1.210557633,1.390291175,1.371363496,0.795520028,0.823204457,0.900451401,0.888192491,114.4762641,73.29889573
YDL121C,0.533456,2.012052377,2.8520581,0.366255134,FALSE,1.156688184,1.572171411,1.836792147,2.469436041,0.38713646,0.957167072,1.959466533,0.672151766,96.30474615,89.97710504,85.99708124,68.289327,124.2606193,65.76868794,0.934295646,0.892968256,1.819619913,0.963088828,0.474851809,0.453847338,0.797223304,0.421954526,189.4845999,155.8667674
YOR201C,0.045820823,1.127590279,1.052212365,0.321286486,FALSE,0.450625231,0.135040544,1.029371299,0.911051264,0.339604012,0.372895339,0.691821036,0.356249676,130.664341,125.5012073,117.2169513,97.16215732,91.27901813,84.01918583,0.960485518,0.897084472,0.939450303,0.86473158,1.098326409,1.025826572,1.035619563,0.953252065,114.265856,88.13952668
YJR007W,0.576506995,1.110643109,1.299023111,1.122005441,FALSE,NA,1.699048872,1.013900316,1.12475075,1.185974403,NA,1.279233313,1.185974403,307.2974184,300.135542,308.6313549,256.6775414,255.4051471,285.0340538,0.976693991,1.004340864,0.99504283,1.110475238,1.105831527,1.137133844,1.050571428,1.172445569,271.4116343,243.1106921
YHR197W,0.273486305,0.858433863,0.724352919,0.669811775,FALSE,0.986232704,0.806003399,0.783659807,0.627176285,0.707999794,0.816114042,0.738946497,0.762056918,51.60930904,30.81359675,31.4927308,35.65598514,24.57269955,22.55640607,0.597055014,0.610214153,0.689160584,0.632612056,0.76841151,0.785347359,0.974855094,0.894864129,40.10038415,25.20651499
YKR043C,0.71445723,1.039429148,0.999057171,1.185398955,FALSE,1.958840595,2.10560802,0.948889462,0.865027183,1.252982176,1.620953462,1.306508222,1.436967819,119.5492935,137.5445062,155.8849541,152.8645762,188.1141865,205.2985609,1.150525463,1.303938731,1.230593714,1.343009388,0.739883718,0.83854123,0.602960015,0.658040872,185.9001663,311.9845127
YGR138C,0.098173984,0.84914269,0.791391904,1.234643849,TRUE,0.870550563,0.289332823,0.775177944,0.685221557,1.305034671,0.720386311,0.583244108,1.012710491,8.506673253,5.318473615,7.001383734,6.839127133,3.065464013,4.139515075,0.625211932,0.82304604,0.448224452,0.605269502,0.748862309,0.985822769,0.373357044,0.504170692,7.102071441,8.210542867
YOR096W,0.419443634,1.820519646,2.343538775,1.388335803,FALSE,2.234574276,1.236160603,1.661942914,2.029137875,1.467489074,1.849124894,1.642413797,1.658306984,1737.693701,2238.160818,2320.178275,1362.483942,1861.035858,1764.621835,1.288006521,1.335205551,1.365913975,1.295150556,1.345233014,1.39452911,1.328928305,1.260080989,1663.771848,1400.403506
YOR206W,0.326146835,0.611076842,0.408491727,0.777300585,FALSE,1.494849249,0.961201543,0.55784887,0.353689917,0.821616868,1.236997574,0.624246777,1.029307221,117.9171439,93.92971395,94.10746323,63.65772241,45.39977039,50.68670151,0.796573856,0.798081264,0.713185591,0.796238062,0.871332785,0.872981664,0.772592534,0.862563111,107.8000456,58.76289037
YJR147W,0.159943454,1.062626163,0.888118374,0.264318295,FALSE,0.368567304,0.471376319,0.970065896,0.768971544,0.27938789,0.304991866,0.736804586,0.292189878,16.59806478,11.50692477,11.25148823,4.405205143,4.005198762,5.424126444,0.693269061,0.677879523,0.909196878,1.231299399,0.955673386,0.934458864,3.54151495,4.796172683,12.04064583,1.130928097
YDL066W,0.660433598,1.199627856,1.041736594,3.853877543,FALSE,2.828427125,1.946392619,1.095134029,0.901980886,4.07359889,2.340542028,1.314502511,3.207070459,622.3346218,516.1372799,542.4521696,825.6882488,711.8692249,742.6396649,0.829356526,0.871640675,0.862152545,0.899418959,1.900649228,1.997552468,1.804989047,1.883009427,271.5584088,394.3897753
YPR102C,0.791471048,1.126499931,1.277191859,0.700165292,TRUE,2.173469725,2.332578795,1.028375926,1.105848302,0.740083857,1.798560477,1.488934341,1.269322167,1604.230661,1702.56677,1840.713839,1193.312748,1392.743418,1250.773604,1.061297986,1.147412204,1.167123557,1.048152386,1.17139896,1.266446822,1.193462151,1.071806146,1453.447398,1166.977451
YLR276C,0.108571597,0.889235278,0.84059657,0.59971817,FALSE,1.021012126,0.319976081,0.811778259,0.727825098,0.633909937,0.844894242,0.619859813,0.739402089,84.25315527,71.01761068,71.9052698,61.59012137,43.29258756,50.54807663,0.842907431,0.85344305,0.702914471,0.820717276,0.70857652,0.717433118,0.680141519,0.794127761,100.2257465,63.65232286
YMR150C,0.397817277,1.871520321,2.575238778,0.410335485,FALSE,0.742261785,1.172424624,1.708501164,2.229753824,0.433729966,0.614226504,1.703559871,0.523978235,72.56119647,84.65884134,85.52086483,72.84503465,112.8756231,91.93997598,1.166723338,1.178603289,1.549530777,1.262130994,0.619170619,0.625475213,0.762735922,0.6212672,136.7294227,147.9878157
YDR163W,0.679540777,1.146819274,0.90575934,0.650450021,FALSE,1.042465761,2.002704218,1.046925349,0.78424586,0.687534167,0.862647266,1.277958476,0.775090716,17.73937791,20.44814719,22.14995772,20.57212477,32.07381464,28.49450007,1.152698098,1.248632158,1.559091002,1.385102433,0.284203644,0.30785668,0.333911329,0.296648107,71.94892683,96.05488586
YBR021W,0.099657729,0.853821099,0.800042483,0.765498333,FALSE,0.742261785,0.293705633,0.779448839,0.692711604,0.809141734,0.614226504,0.588622025,0.711684119,58.910829,39.99420489,38.90191393,64.72931103,41.64385898,53.22710052,0.678893941,0.660352512,0.643353966,0.822302905,0.68091784,0.662321136,0.644312956,0.823528638,58.73572776,64.63296853
YCL054W,0.30010196,0.475672548,0.305367835,1.058681985,FALSE,1.741101127,0.884443555,0.434238995,0.264400763,1.119040683,1.440772621,0.527694438,1.279906652,53.2360292,30.32262031,36.24875976,41.58558626,27.94849478,24.78875514,0.569588318,0.680906527,0.672071679,0.596090073,0.437144546,0.52257844,0.534741765,0.474286103,69.36520334,52.26540473
YOL048C,0.772565421,1.839872797,2.915215951,0.403091956,FALSE,0.632878297,2.276861198,1.679610305,2.524120857,0.426073461,0.523710949,2.160197453,0.474892205,66.85800428,55.43548389,64.08311984,47.35302854,38.59402008,44.49464609,0.829152537,0.958495853,0.815027492,0.939636755,0.624528081,0.721951087,0.662701034,0.76402116,88.76379721,58.2374526
YPL139C,0.368960231,0.868923267,0.656970134,1.093333932,FALSE,0.829319546,1.087378767,0.79323553,0.568833337,1.155668244,0.686267373,0.816482545,0.920967808,30.4966376,22.90969261,25.03821267,12.6312106,9.208522015,12.95054283,0.751220279,0.821015516,0.729029252,1.025281205,0.451584145,0.493540444,0.344509123,0.484505563,50.7318356,26.72939964
YJR074W,0.580744018,2.105378469,2.82540725,0.808805966,FALSE,1.257013375,1.711535989,1.921989051,2.446360575,0.854918468,1.040186826,2.026628538,0.947552647,61.02900819,74.75958443,72.55082454,82.09040063,106.0707229,116.8353866,1.224984424,1.188792456,1.292120907,1.423252727,0.6701122,0.650313843,0.741410437,0.816653009,111.5627867,143.0661312
YBR052C,0.681335908,1.879453619,2.24846628,0.632354808,FALSE,1.257013375,2.007994729,1.715743431,1.946819971,0.668407289,1.040186826,1.890186044,0.854297058,145.9821857,198.4545406,233.5157946,107.1700378,138.6956831,149.632111,1.35944355,1.59961843,1.294164731,1.396212169,0.706576376,0.831408258,0.640746079,0.69127017,280.8677834,216.4596672
YHR203C,0.506080114,1.150564432,1.191282195,0.882518271,TRUE,2.219138944,1.491490746,1.050344284,1.031463976,0.932833337,1.836352056,1.191099669,1.384592697,2029.202867,2509.298237,2892.799505,1868.209491,2663.270298,2843.020888,1.236593087,1.42558418,1.42557369,1.521789126,1.716305226,1.978611723,1.878602184,2.005393614,1462.034957,1417.687215
YOL159C-A,NA,1.708731294,2.673804992,1.024623376,FALSE,NA,NA,1.559891908,2.315096741,1.083040289,NA,1.937494325,1.083040289,35.33816935,30.13670122,21.77481767,85.26743748,87.33983292,84.15870765,0.852808784,0.616184088,1.024304652,0.986997031,0.854523983,0.61742338,1.299088868,1.251772949,35.26723863,67.23160753
YPR151C,NA,1.602830172,1.541624265,2.445880881,FALSE,NA,NA,1.463215325,1.334805389,2.585328031,NA,1.399010357,2.585328031,117.8722025,167.460442,188.7085726,146.7275583,179.2996827,182.6548956,1.420694943,1.600959077,1.221990503,1.244857461,1.113641697,1.254945541,1.053113669,1.072820455,150.3719217,170.2567235
YGL184C,0.146872103,1.329164068,1.497313808,1.319820499,FALSE,NA,0.432853171,1.213386963,1.296439467,1.395067502,NA,0.9808932,1.395067502,24.05567771,20.42838787,22.04058086,49.26579711,43.48367555,42.39784669,0.849212735,0.916231965,0.882634162,0.860593945,0.466893815,0.503740724,1.033229266,1.007428545,43.7538198,42.08521477
YBR201W,0.345753302,2.011168321,2.167828952,0.59642673,FALSE,0.933032992,1.018984614,1.835985097,1.877000663,0.630430842,0.77209093,1.577323458,0.701260886,29.430468,40.01186504,39.83211851,42.16895965,56.62029251,58.85866616,1.359538864,1.353431366,1.342700721,1.395781794,0.850075475,0.846256654,1.028337046,1.06899036,47.06860301,55.06005327
YMR027W,0.391653715,1.453040163,1.344614001,1.277487805,FALSE,1.526259209,1.154259722,1.326472805,1.164225327,1.350321292,1.262989523,1.214985952,1.306655407,74.24888569,81.13412532,79.52056209,120.6921024,120.8506083,129.3190415,1.092731892,1.071000074,1.001313309,1.071478903,0.539207188,0.52848365,0.520134012,0.556581657,150.4692948,232.3451371
YPR134W,0.252321933,1.377223055,1.438832637,0.429319119,FALSE,0.678302164,0.743628958,1.257259762,1.245803923,0.453795915,0.561299497,1.082230881,0.507547706,17.40926755,20.31986735,19.79059599,18.07716449,17.81935989,18.40041458,1.167186804,1.136785102,0.98573866,1.017881681,0.365063694,0.355554884,0.335402629,0.346339456,55.66115639,53.12826548
YBR026C,0.510465967,1.35678641,1.155379888,1.230943879,FALSE,1.853176124,1.504416483,1.238603255,1.000378196,1.301123755,1.533515418,1.247799311,1.417319586,183.7921287,172.7834052,193.9521927,409.747306,426.9329808,436.906378,0.940102312,1.055280191,1.04194213,1.066282491,0.756207267,0.848855001,0.838265498,0.857847857,228.4868353,509.3052045
YGR118W,0.903535923,1.100972454,1.269074076,0.63837583,TRUE,1.164733586,2.662850068,1.005072025,1.098819573,0.674771589,0.963824695,1.588913889,0.819298142,704.938369,1080.8359,1124.349916,447.0215539,713.5430635,769.1856486,1.533234602,1.594962008,1.596216239,1.720690293,0.661362685,0.68798888,0.525319516,0.566284297,1634.255944,1358.30298
YGR130C,0.316548433,0.700210511,0.674109018,2.076251017,FALSE,1.777685362,0.932913674,0.639218533,0.583672928,2.194624439,1.471046317,0.718601712,1.832835378,169.5231084,97.84405019,97.04373012,149.5338717,92.63383183,97.00027258,0.577172346,0.572451337,0.619483939,0.648684285,1.04967643,1.041090552,1.360335909,1.424457473,93.21353455,68.0962924
YGL157W,NA,1.318400065,1.591711892,1.228466738,FALSE,1.866065983,NA,1.20356056,1.378173437,1.298505384,1.544181861,1.290866998,1.421343622,7.583024463,6.15606023,6.727146277,21.65699874,26.65341549,24.36855598,0.811821228,0.887132345,1.230706794,1.125204663,0.603640849,0.659639467,0.723945754,0.661885627,10.19821677,36.81686832
YJR094W-A,0.282776895,1.280404409,1.883729818,0.530375419,FALSE,1.765405993,0.833384104,1.168874523,1.631015268,0.560613744,1.460885057,1.211091298,1.010749401,1561.880976,2083.271584,1793.040069,772.0255942,1245.997028,1215.932391,1.333822241,1.148000453,1.61393228,1.574989741,1.000148839,0.860812847,0.827110927,0.807153585,2082.961557,1506.444887
YDR352W,0.791687841,1.30967772,1.443791939,0.532505633,FALSE,0.721964598,2.333217715,1.195597977,1.250097903,0.562865408,0.597430448,1.592971198,0.580147928,33.66077436,41.30663546,36.97629034,32.69350572,31.06146841,35.73134341,1.22714454,1.098497911,0.950080688,1.092918689,0.824905587,0.738427329,0.714512632,0.82193462,50.07437956,43.4722453
YGR101W,0.216635159,1.431516091,1.747751913,0.861844723,FALSE,0.543367431,0.638454911,1.306823592,1.513279679,0.910981127,0.449640119,1.152852727,0.680310623,72.42991969,70.17061435,81.63661611,32.09882206,40.59221294,45.28837162,0.968807016,1.127111786,1.264601326,1.410904473,0.682732452,0.794292135,0.512482293,0.571771944,102.7790815,79.20705462
YOR001W,0.298960041,0.846014142,0.825029696,0.616627122,FALSE,1.464085696,0.881078157,0.772321909,0.714346621,0.65178292,1.211540532,0.789248895,0.931661726,56.45713896,42.98624539,40.50336337,42.60374654,35.57627166,38.21626044,0.7613961,0.717417923,0.835050308,0.897016426,0.661085644,0.622901391,0.824535384,0.885721226,65.02371634,43.14705271
YJR097W,0.129057611,1.198866228,1.138502415,0.491707621,FALSE,0.463294031,0.380351306,1.094438742,0.985764945,0.519741376,0.383378854,0.820184998,0.451560115,5.087873717,7.423679534,7.896964114,6.052477871,2.799417019,6.570902558,1.459092727,1.552114803,0.462524123,1.08565495,0.332160742,0.353337108,0.164296843,0.385644061,22.34965966,17.03877544
YOR086C,0.220293199,0.547170629,0.394307699,1.996692215,FALSE,1.765405993,0.64923568,0.499509221,0.341408768,2.110529745,1.460885057,0.49671789,1.785707401,134.7369762,62.06261633,65.59077758,175.9470567,90.81610097,87.87491152,0.460620522,0.486806068,0.516155841,0.499439508,0.844420087,0.892424029,1.255560836,1.214897978,73.49732353,72.33110363
YGL141W,0.128157461,1.049197773,0.986708528,0.599282318,FALSE,1.042465761,0.377698434,0.957807189,0.854335191,0.633449236,0.862647266,0.729946938,0.748048251,37.30885581,21.23784284,22.21212463,77.65684386,50.79054754,51.30754236,0.569244014,0.595357969,0.654038267,0.660695694,0.706121322,0.738514497,0.986909412,0.996955121,30.07676184,51.46424476
