Gene_ID	Gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Direction	Model_factor
YBR257W	POP4	344.7878399	0.036249456	0.104905966	0	1	1	Upregulated	Age_48h_vs_log
YBR258C	SHG1	124.6944838	0.507322142	0.122116841	0.05996013	0.952187389	1	Upregulated	Age_48h_vs_log
YBR259W	YBR259W	319.3848819	0.128440165	0.081330233	0	1	1	Upregulated	Age_48h_vs_log
YBR262C	YBR262C	318.8552097	0.086128193	0.139524578	0	1	1	Upregulated	Age_48h_vs_log
YBR264C	YPT10	245.3738376	0.254315776	0.071404532	0	1	1	Upregulated	Age_48h_vs_log
YBR270C	BIT2	228.4783248	0.581717657	0.095297823	0.857497621	0.391169929	1	Upregulated	Age_48h_vs_log
YBR272C	HSM3	386.4325108	0.229707542	0.074785002	0	1	1	Upregulated	Age_48h_vs_log
YBR273C	UBX7	569.6245567	0.040250156	0.077856636	0	1	1	Upregulated	Age_48h_vs_log
YBR277C	YBR277C	1.103847191	1.285500818	0.909941393	0.863243307	0.388003707	1	Upregulated	Age_48h_vs_log
YBR278W	DPB3	258.5297429	0.392225168	0.091429474	0	1	1	Upregulated	Age_48h_vs_log
YBR287W	YBR287W	1321.225261	0.231586922	0.094066736	0	1	1	Upregulated	Age_48h_vs_log
YBR289W	SNF5	613.8153057	0.207483916	0.063117161	0	1	1	Upregulated	Age_48h_vs_log
YBR290W	BSD2	698.6910421	0.479306137	0.086831034	0	1	1	Upregulated	Age_48h_vs_log
YBR291C	CTP1	208.1719339	0.391185299	0.089518333	0	1	1	Upregulated	Age_48h_vs_log
YBR292C	YBR292C	30.25087831	0.265566115	0.195555176	0	1	1	Upregulated	Age_48h_vs_log
YBR293W	VBA2	196.6417175	0.122259168	0.117150374	0	1	1	Upregulated	Age_48h_vs_log
YBR298C-A	YBR298C-A	0.746448245	0.596149697	1.176606207	0.081717822	0.934871106	1	Upregulated	Age_48h_vs_log
YNL339C	YRF1-6	1172.373811	0.525122857	0.100834619	0.249149126	0.80324543	1	Upregulated	Age_48h_vs_log
YNL339W-A	YNL339W-A	2.376196924	0.620463998	0.595897041	0.202155724	0.839794986	1	Upregulated	Age_48h_vs_log
YNL331C	AAD14	150.8851794	0.458027629	0.103313468	0	1	1	Upregulated	Age_48h_vs_log
YNL329C	PEX6	665.1283622	0.074604154	0.079166901	0	1	1	Upregulated	Age_48h_vs_log
YNL326C	PFA3	286.4049367	0.107662789	0.081368086	0	1	1	Upregulated	Age_48h_vs_log
YNL325C	FIG4	311.1004075	0.266280049	0.079704385	0	1	1	Upregulated	Age_48h_vs_log
YNL322C	KRE1	2247.765835	0.45191743	0.070744872	0	1	1	Upregulated	Age_48h_vs_log
YNL321W	VNX1	713.6973026	0.397911654	0.086363264	0	1	1	Upregulated	Age_48h_vs_log
YNL320W	YNL320W	355.904456	0.05854747	0.074249096	0	1	1	Upregulated	Age_48h_vs_log
YNL314W	DAL82	125.7470322	0.265225762	0.105210272	0	1	1	Upregulated	Age_48h_vs_log
YNL311C	SKP2	393.8963015	0.067962937	0.092116876	0	1	1	Upregulated	Age_48h_vs_log
YNL310C	ZIM17	318.1548543	0.116598984	0.070029275	0	1	1	Upregulated	Age_48h_vs_log
YNL309W	STB1	254.2987585	0.006345999	0.092786126	0	1	1	Upregulated	Age_48h_vs_log
YNL296W	YNL296W	0.171530826	0.449383346	2.514492075	0	1	1	Upregulated	Age_48h_vs_log
YNL295W	MRX6	355.7253125	0.238256062	0.058002674	0	1	1	Upregulated	Age_48h_vs_log
YNL294C	RIM21	1019.175491	0.478886696	0.076103427	0	1	1	Upregulated	Age_48h_vs_log
YNL289W	PCL1	455.964748	0.034424528	0.133442157	0	1	1	Upregulated	Age_48h_vs_log
YNL286W	CUS2	325.0958546	0.252717904	0.075114347	0	1	1	Upregulated	Age_48h_vs_log
YNL284C-B	YNL284C-B	4556.885572	0.54712637	0.117259733	0.401897301	0.687759609	1	Upregulated	Age_48h_vs_log
YNL284C-A	YNL284C-A	215.8673251	0.088929379	0.166198622	0	1	1	Upregulated	Age_48h_vs_log
YNL283C	WSC2	1350.999801	0.427119919	0.079989116	0	1	1	Upregulated	Age_48h_vs_log
YNL282W	POP3	197.9881045	0.169430493	0.115983011	0	1	1	Upregulated	Age_48h_vs_log
YNL278W	CAF120	354.0130818	0.093196559	0.116179939	0	1	1	Upregulated	Age_48h_vs_log
YNL276C	YNL276C	14.00360315	0.441907434	0.281040124	0	1	1	Upregulated	Age_48h_vs_log
YNL271C	BNI1	2011.180803	0.145523011	0.069545085	0	1	1	Upregulated	Age_48h_vs_log
YNL267W	PIK1	1064.486003	0.107191611	0.05207905	0	1	1	Upregulated	Age_48h_vs_log
YNL266W	YNL266W	12.53885716	0.783742518	0.305681517	0.928229226	0.353288677	1	Upregulated	Age_48h_vs_log
YNL265C	IST1	392.3125026	0.339033227	0.067284683	0	1	1	Upregulated	Age_48h_vs_log
YNL261W	ORC5	535.8954322	0.007663087	0.05754274	0	1	1	Upregulated	Age_48h_vs_log
YNL254C	RTC4	250.4468191	0.260875189	0.094891347	0	1	1	Upregulated	Age_48h_vs_log
YNL250W	RAD50	601.9758984	0.075089169	0.096563265	0	1	1	Upregulated	Age_48h_vs_log
YNL245C	CWC25	187.9276745	0.132480628	0.099522257	0	1	1	Upregulated	Age_48h_vs_log
YNL241C	ZWF1	2202.842632	0.096339465	0.083357147	0	1	1	Upregulated	Age_48h_vs_log
YNL234W	YNL234W	303.1684683	0.085066985	0.098331264	0	1	1	Upregulated	Age_48h_vs_log
YNL230C	ELA1	234.1827771	0.244426396	0.08484052	0	1	1	Upregulated	Age_48h_vs_log
YNL227C	JJJ1	1146.897559	0.193921231	0.085557658	0	1	1	Upregulated	Age_48h_vs_log
YNL225C	CNM67	447.7955631	0.221254612	0.080180666	0	1	1	Upregulated	Age_48h_vs_log
YNL224C	SQS1	564.7451781	0.023202758	0.06944756	0	1	1	Upregulated	Age_48h_vs_log
YNL218W	MGS1	291.8577926	0.041274652	0.061453725	0	1	1	Upregulated	Age_48h_vs_log
YNL215W	IES2	705.4464856	0.21216403	0.081061102	0	1	1	Upregulated	Age_48h_vs_log
YNL214W	PEX17	125.3121572	0.205862366	0.106135664	0	1	1	Upregulated	Age_48h_vs_log
YNL213C	RRG9	342.2176433	0.147421292	0.082002226	0	1	1	Upregulated	Age_48h_vs_log
YNL212W	VID27	895.6700534	0.062706995	0.081916417	0	1	1	Upregulated	Age_48h_vs_log
YNL211C	MRX7	75.06044907	0.293327977	0.136437369	0	1	1	Upregulated	Age_48h_vs_log
YNL208W	YNL208W	3196.749694	0.438918367	0.120940538	0	1	1	Upregulated	Age_48h_vs_log
YNL205C	YNL205C	34.01405492	0.43836125	0.204398074	0	1	1	Upregulated	Age_48h_vs_log
YNL204C	SPS18	120.2937061	0.144260842	0.136103897	0	1	1	Upregulated	Age_48h_vs_log
YNL198C	YNL198C	19.15620373	0.230916096	0.184083952	0	1	1	Upregulated	Age_48h_vs_log
YNL192W	CHS1	2087.112082	0.165767865	0.127861145	0	1	1	Upregulated	Age_48h_vs_log
YNL187W	SWT21	192.9348728	0.559829893	0.088903499	0.672975687	0.500962758	1	Upregulated	Age_48h_vs_log
YNL183C	NPR1	577.4124403	0.217339313	0.07628381	0	1	1	Upregulated	Age_48h_vs_log
YNL180C	RHO5	882.2646848	0.024695342	0.083128779	0	1	1	Upregulated	Age_48h_vs_log
YNL176C	TDA7	787.6039843	0.065709661	0.091401993	0	1	1	Upregulated	Age_48h_vs_log
YNL174W	YNL174W	5.709669383	0.341818329	0.5043044	0	1	1	Upregulated	Age_48h_vs_log
YNL172W	APC1	702.4413371	0.388061599	0.089722863	0	1	1	Upregulated	Age_48h_vs_log
YNL171C	YNL171C	4.384034079	0.135180833	0.433647985	0	1	1	Upregulated	Age_48h_vs_log
YNL167C	SKO1	633.0191703	0.031721453	0.070553954	0	1	1	Upregulated	Age_48h_vs_log
YNL165W	YNL165W	298.8659979	0.181519196	0.084906244	0	1	1	Upregulated	Age_48h_vs_log
YNL161W	CBK1	964.1935246	0.024649958	0.06660043	0	1	1	Upregulated	Age_48h_vs_log
YNL159C	ASI2	272.8036334	0.389866994	0.081937982	0	1	1	Upregulated	Age_48h_vs_log
YNL157W	IGO1	888.9007335	0.314201258	0.091696523	0	1	1	Upregulated	Age_48h_vs_log
YNL156C	NSG2	872.9039775	0.315082098	0.059542509	0	1	1	Upregulated	Age_48h_vs_log
YNL140C	YNL140C	293.6175391	0.147589202	0.075183314	0	1	1	Upregulated	Age_48h_vs_log
YNL136W	EAF7	1176.091085	0.555055663	0.083295277	0.660969798	0.508631682	1	Upregulated	Age_48h_vs_log
YNL134C	YNL134C	851.8127519	0.00860008	0.128621905	0	1	1	Upregulated	Age_48h_vs_log
YNL130C-A	DGR1	2.948980189	0.811392704	0.564315519	0.551806026	0.581081258	1	Upregulated	Age_48h_vs_log
YNL127W	FAR11	515.9717237	0.114369098	0.076106047	0	1	1	Upregulated	Age_48h_vs_log
YNL106C	INP52	400.4317087	0.325606522	0.083074626	0	1	1	Upregulated	Age_48h_vs_log
YNL104C	LEU4	3687.146554	0.011088595	0.083109582	0	1	1	Upregulated	Age_48h_vs_log
YNL103W	MET4	1095.026003	0.275391019	0.07152195	0	1	1	Upregulated	Age_48h_vs_log
YNL101W	AVT4	869.972193	0.19573438	0.065030857	0	1	1	Upregulated	Age_48h_vs_log
YNL100W	YNL100W	375.9419782	0.324125625	0.090761997	0	1	1	Upregulated	Age_48h_vs_log
YNL097C	PHO23	320.7293978	0.151465642	0.091260987	0	1	1	Upregulated	Age_48h_vs_log
YNL094W	APP1	1004.09962	0.282084384	0.076287785	0	1	1	Upregulated	Age_48h_vs_log
YNL091W	NST1	3583.388577	0.431904064	0.065391779	0	1	1	Upregulated	Age_48h_vs_log
YNL086W	SNN1	78.30009924	0.28421513	0.115747277	0	1	1	Upregulated	Age_48h_vs_log
YNL083W	SAL1	302.5548462	0.256868293	0.068323401	0	1	1	Upregulated	Age_48h_vs_log
YNL082W	PMS1	428.7826312	0.072568998	0.073419793	0	1	1	Upregulated	Age_48h_vs_log
YNL076W	MKS1	553.8500259	0.073304626	0.052600208	0	1	1	Upregulated	Age_48h_vs_log
YNL074C	MLF3	1075.203666	0.514958194	0.101574581	0.147263164	0.882924306	1	Upregulated	Age_48h_vs_log
YNL073W	MSK1	503.9370714	0.192165751	0.07264872	0	1	1	Upregulated	Age_48h_vs_log
YNL063W	MTQ1	234.5211751	0.266103909	0.133301708	0	1	1	Upregulated	Age_48h_vs_log
YNL059C	ARP5	1640.746492	0.021858837	0.052501274	0	1	1	Upregulated	Age_48h_vs_log
YNL057W	YNL057W	12.44583322	0.169960563	0.304030876	0	1	1	Upregulated	Age_48h_vs_log
YNL056W	OCA2	601.2059656	0.103037883	0.07610708	0	1	1	Upregulated	Age_48h_vs_log
YNL055C	POR1	4606.548729	0.583528668	0.117007061	0.713877152	0.475303147	1	Upregulated	Age_48h_vs_log
YNL054W-B	YNL054W-B	3374.694731	0.424459214	0.131918299	0	1	1	Upregulated	Age_48h_vs_log
YNL054W-A	YNL054W-A	391.7619173	0.331195576	0.169212686	0	1	1	Upregulated	Age_48h_vs_log
YNL052W	COX5A	570.7853381	0.445238572	0.105685253	0	1	1	Upregulated	Age_48h_vs_log
YNL046W	YNL046W	200.230221	0.018493605	0.120591037	0	1	1	Upregulated	Age_48h_vs_log
YNL043C	YNL043C	22.05296463	0.237000324	0.217601225	0	1	1	Upregulated	Age_48h_vs_log
YNL039W	BDP1	958.1905272	0.176224584	0.05064616	0	1	1	Upregulated	Age_48h_vs_log
YNL034W	YNL034W	13.01993957	0.774058216	0.310773222	0.88185917	0.377852969	1	Upregulated	Age_48h_vs_log
YNL033W	YNL033W	9.652775873	0.215153083	0.267897363	0	1	1	Upregulated	Age_48h_vs_log
YNL032W	SIW14	585.9304204	0.116426213	0.072446185	0	1	1	Upregulated	Age_48h_vs_log
YNL028W	YNL028W	0.763949347	0.558823203	1.090398864	0.0539465	0.956977789	1	Upregulated	Age_48h_vs_log
YNL025C	SSN8	195.7716476	0.332586258	0.087830597	0	1	1	Upregulated	Age_48h_vs_log
YNL020C	ARK1	298.0334014	0.038799465	0.132120619	0	1	1	Upregulated	Age_48h_vs_log
YNL019C	YNL019C	9.339828861	0.099633382	0.262270859	0	1	1	Upregulated	Age_48h_vs_log
YNL017C	YNL017C	0.389647342	0.057359965	1.768116767	0	1	1	Upregulated	Age_48h_vs_log
YNL013C	YNL013C	0.262268745	0.339542396	1.584391268	0	1	1	Upregulated	Age_48h_vs_log
YNL006W	LST8	446.8152472	0.088026759	0.144976962	0	1	1	Upregulated	Age_48h_vs_log
YNL003C	PET8	298.2805463	0.318068284	0.061640625	0	1	1	Upregulated	Age_48h_vs_log
YNR001C	CIT1	2152.883699	0.344744402	0.125732216	0	1	1	Upregulated	Age_48h_vs_log
YNR003W-A	YNR003W-A	0.66711014	1.351281652	0.989513555	0.860303174	0.389621944	1	Upregulated	Age_48h_vs_log
YNR004W	SWM2	86.64164355	0.23503518	0.141734315	0	1	1	Upregulated	Age_48h_vs_log
YNR005C	YNR005C	0.309150924	0.462813531	1.85383226	0	1	1	Upregulated	Age_48h_vs_log
YNR006W	VPS27	657.9379908	0.315155147	0.066601396	0	1	1	Upregulated	Age_48h_vs_log
YNR007C	ATG3	236.9711509	0.543432148	0.076148865	0.57035844	0.568434612	1	Upregulated	Age_48h_vs_log
YNR020C	ATP23	280.5631576	0.076471019	0.096568836	0	1	1	Upregulated	Age_48h_vs_log
YNR023W	SNF12	373.7741293	0.006014167	0.057916351	0	1	1	Upregulated	Age_48h_vs_log
YNR032W	PPG1	294.2488513	0.140003679	0.076545403	0	1	1	Upregulated	Age_48h_vs_log
YNR036C	MRPS12	683.4934134	0.018865667	0.092823641	0	1	1	Upregulated	Age_48h_vs_log
YNR039C	ZRG17	499.4087928	0.220466193	0.086177523	0	1	1	Upregulated	Age_48h_vs_log
YNR040W	YNR040W	163.4378846	0.112553349	0.099799801	0	1	1	Upregulated	Age_48h_vs_log
YNR041C	COQ2	311.5011316	0.299552945	0.088031216	0	1	1	Upregulated	Age_48h_vs_log
YNR042W	YNR042W	2.901076652	0.314896678	0.512358844	0	1	1	Upregulated	Age_48h_vs_log
YNR044W	AGA1	1454.147528	0.420454255	0.276490499	0	1	1	Upregulated	Age_48h_vs_log
YNR045W	PET494	257.634688	0.504108225	0.067171373	0.06116036	0.951231499	1	Upregulated	Age_48h_vs_log
YNR047W	FPK1	437.6485716	0.529555589	0.071129741	0.415516608	0.67776376	1	Upregulated	Age_48h_vs_log
YNR049C	MSO1	238.6991262	0.100390771	0.078399243	0	1	1	Upregulated	Age_48h_vs_log
YNR055C	HOL1	994.6801899	0.009290247	0.075245751	0	1	1	Upregulated	Age_48h_vs_log
YNR059W	MNT4	311.1415214	0.340690724	0.093736629	0	1	1	Upregulated	Age_48h_vs_log
YNR068C	YNR068C	156.3601875	0.357278114	0.195595533	0	1	1	Upregulated	Age_48h_vs_log
YNR069C	BSC5	153.4540282	0.220576643	0.205935343	0	1	1	Upregulated	Age_48h_vs_log
YNR075W	COS10	185.5770097	0.050109512	0.132838247	0	1	1	Upregulated	Age_48h_vs_log
YNR076W	PAU6	45.41544219	0.599327972	0.185700907	0.534881458	0.592731831	1	Upregulated	Age_48h_vs_log
YNR077C	YNR077C	1.403986218	1.179119367	0.782779658	0.867574112	0.385627523	1	Upregulated	Age_48h_vs_log
YJL225C	YJL225C	977.3078092	0.538456343	0.093076991	0.413167022	0.679484248	1	Upregulated	Age_48h_vs_log
YJL225W-A	YJL225W-A	1.654297971	0.709737028	0.65704666	0.319211771	0.749565932	1	Upregulated	Age_48h_vs_log
YJL222W	VTH2	561.8288714	0.575986141	0.099672022	0.762361792	0.445844104	1	Upregulated	Age_48h_vs_log
YJL220W	YJL220W	0.070715203	0.22741938	4.51924758	0	1	1	Upregulated	Age_48h_vs_log
YJL216C	IMA5	106.3403973	0.143871371	0.129691388	0	1	1	Upregulated	Age_48h_vs_log
YJL215C	YJL215C	24.33370609	0.214729047	0.164587511	0	1	1	Upregulated	Age_48h_vs_log
YJL214W	HXT8	9.627286227	0.688224098	0.318141299	0.591636794	0.55409383	1	Upregulated	Age_48h_vs_log
YJL211C	YJL211C	4.111462341	0.214308388	0.416862999	0	1	1	Upregulated	Age_48h_vs_log
YJL210W	PEX2	359.0737086	0.266949935	0.093484176	0	1	1	Upregulated	Age_48h_vs_log
YJL206C	YJL206C	182.5007926	0.142120241	0.093758861	0	1	1	Upregulated	Age_48h_vs_log
YJL197C-A	YJL197C-A	0.307355596	1.233297978	1.667001214	0.439890488	0.660016425	1	Upregulated	Age_48h_vs_log
YJL194W	CDC6	220.3919295	0.272050033	0.126588346	0	1	1	Upregulated	Age_48h_vs_log
YJL181W	RBH1	157.0155507	0.385003532	0.126752983	0	1	1	Upregulated	Age_48h_vs_log
YJL174W	KRE9	2250.060272	0.372872854	0.082528388	0	1	1	Upregulated	Age_48h_vs_log
YJL169W	YJL169W	0.72987362	1.168444896	1.006691035	0.664002035	0.506689008	1	Upregulated	Age_48h_vs_log
YJL162C	JJJ2	352.6291422	0.017946708	0.076190583	0	1	1	Upregulated	Age_48h_vs_log
YJL159W	HSP150	24961.77628	0.410308502	0.109239002	0	1	1	Upregulated	Age_48h_vs_log
YJL156W-A	YJL156W-A	0.296637388	0.466073679	4.504463795	0	1	1	Upregulated	Age_48h_vs_log
YJL152W	YJL152W	3.837732	1.051880514	0.59505258	0.927448318	0.353693814	1	Upregulated	Age_48h_vs_log
YJL147C	MRX5	168.0111479	0.437155437	0.092702215	0	1	1	Upregulated	Age_48h_vs_log
YJL146W	IDS2	210.4592728	0.072047976	0.068179157	0	1	1	Upregulated	Age_48h_vs_log
YJL139C	YUR1	370.3387992	0.092057289	0.079534847	0	1	1	Upregulated	Age_48h_vs_log
YJL137C	GLG2	231.4339848	0.532183335	0.082368765	0.390722563	0.696002319	1	Upregulated	Age_48h_vs_log
YJL135W	YJL135W	5.049232212	0.504099674	0.422825105	0.00969591	0.992263904	1	Upregulated	Age_48h_vs_log
YJL131C	AIM23	274.6761085	0.526781504	0.07420543	0.360910302	0.718166502	1	Upregulated	Age_48h_vs_log
YJL129C	TRK1	1582.439446	0.149230319	0.048609759	0	1	1	Upregulated	Age_48h_vs_log
YJL127W-A	YJL127W-A	0.895054649	1.269538307	0.912759675	0.843089729	0.399178263	1	Upregulated	Age_48h_vs_log
YJL127C-B	YJL127C-B	149.945028	0.3574187	0.100590795	0	1	1	Upregulated	Age_48h_vs_log
YJL127C	SPT10	401.4543402	0.148377109	0.082751684	0	1	1	Upregulated	Age_48h_vs_log
YJL120W	YJL120W	1.379403246	1.086791224	0.860312608	0.682067447	0.495196304	1	Upregulated	Age_48h_vs_log
YJL119C	YJL119C	31.89467725	0.355316768	0.188560824	0	1	1	Upregulated	Age_48h_vs_log
YJL118W	YJL118W	123.2563504	0.422225477	0.146666277	0	1	1	Upregulated	Age_48h_vs_log
YJL115W	ASF1	1001.023155	0.004226755	0.101325034	0	1	1	Upregulated	Age_48h_vs_log
YJL113W	YJL113W	223.4549969	0.55233886	0.102350081	0.51137097	0.609091318	1	Upregulated	Age_48h_vs_log
YJL112W	MDV1	619.0406466	0.193753317	0.046366989	0	1	1	Upregulated	Age_48h_vs_log
YJL099W	CHS6	381.0561852	0.305140249	0.07520492	0	1	1	Upregulated	Age_48h_vs_log
YJL094C	KHA1	778.4381457	0.263096115	0.097561139	0	1	1	Upregulated	Age_48h_vs_log
YJL093C	TOK1	650.0444936	0.157025345	0.073241776	0	1	1	Upregulated	Age_48h_vs_log
YJL092W	SRS2	1019.398186	0.447544835	0.068729319	0	1	1	Upregulated	Age_48h_vs_log
YJL090C	DPB11	492.3409736	0.127322541	0.070682139	0	1	1	Upregulated	Age_48h_vs_log
YJL084C	ALY2	729.6976581	0.377127688	0.085592145	0	1	1	Upregulated	Age_48h_vs_log
YJL083W	TAX4	182.7393756	0.482331297	0.099908611	0	1	1	Upregulated	Age_48h_vs_log
YJL077W-A	YJL077W-A	80.70058359	0.583826843	0.132459081	0.632850861	0.52683104	1	Upregulated	Age_48h_vs_log
YJL075C	APQ13	0.472940894	0.419458219	1.430520887	0	1	1	Upregulated	Age_48h_vs_log
YJL073W	JEM1	623.2828195	0.04979447	0.064331767	0	1	1	Upregulated	Age_48h_vs_log
YJL071W	ARG2	357.8315424	0.07115154	0.061128835	0	1	1	Upregulated	Age_48h_vs_log
YJL068C	YJL068C	659.7872801	0.080513798	0.093862509	0	1	1	Upregulated	Age_48h_vs_log
YJL065C	DLS1	292.6942927	0.048444666	0.07874103	0	1	1	Upregulated	Age_48h_vs_log
YJL064W	YJL064W	0.827384475	1.17453052	1.047158633	0.644153139	0.519476135	1	Upregulated	Age_48h_vs_log
YJL062W-A	COA3	318.9376947	0.206904242	0.098180571	0	1	1	Upregulated	Age_48h_vs_log
YJL059W	YHC3	220.4448002	0.144456648	0.084130151	0	1	1	Upregulated	Age_48h_vs_log
YJL058C	BIT61	180.6878878	0.020306428	0.105807864	0	1	1	Upregulated	Age_48h_vs_log
YJL056C	ZAP1	392.0961043	0.211138184	0.109517196	0	1	1	Upregulated	Age_48h_vs_log
YJL055W	YJL055W	1293.564411	0.078923975	0.064430243	0	1	1	Upregulated	Age_48h_vs_log
YJL052C-A	YJL052C-A	0.380773232	6.37E-04	1.488996457	0	1	1	Upregulated	Age_48h_vs_log
YJL052W	TDH1	5243.984606	0.380633576	0.207952633	0	1	1	Upregulated	Age_48h_vs_log
YJL051W	IRC8	573.0677795	0.267686994	0.076550922	0	1	1	Upregulated	Age_48h_vs_log
YJL049W	CHM7	424.3644412	0.258819535	0.094405991	0	1	1	Upregulated	Age_48h_vs_log
YJL047C	RTT101	380.0251066	0.204056214	0.055717979	0	1	1	Upregulated	Age_48h_vs_log
YJL042W	MHP1	1095.006686	0.204119731	0.088258961	0	1	1	Upregulated	Age_48h_vs_log
YJL036W	SNX4	535.4568323	0.242427246	0.081628428	0	1	1	Upregulated	Age_48h_vs_log
YJL030W	MAD2	275.1930738	0.022500517	0.087448725	0	1	1	Upregulated	Age_48h_vs_log
YJL029C	VPS53	675.8252549	0.079273	0.06938826	0	1	1	Upregulated	Age_48h_vs_log
YJL028W	YJL028W	1.710836241	0.973189017	0.76832747	0.61586893	0.537981029	1	Upregulated	Age_48h_vs_log
YJL027C	YJL027C	5.361442779	0.577306782	0.46952968	0.164647274	0.86922162	1	Upregulated	Age_48h_vs_log
YJL026W	RNR2	4310.09114	0.07170031	0.069037974	0	1	1	Upregulated	Age_48h_vs_log
YJL026C-A	YJL026C-A	1.34667094	0.671319551	0.890061567	0.192480562	0.847365792	1	Upregulated	Age_48h_vs_log
YJL023C	PET130	218.8057311	0.395601305	0.083324617	0	1	1	Upregulated	Age_48h_vs_log
YJL022W	YJL022W	1.541539082	0.960238814	0.741058354	0.621056104	0.53456271	1	Upregulated	Age_48h_vs_log
YJL020C	BBC1	1655.059325	0.411259505	0.085473769	0	1	1	Upregulated	Age_48h_vs_log
YJL015C	YJL015C	0.909554404	1.028759724	0.934167796	0.566022214	0.57137868	1	Upregulated	Age_48h_vs_log
YJL013C	MAD3	349.6113184	0.268381094	0.057449976	0	1	1	Upregulated	Age_48h_vs_log
YJL006C	CTK2	273.916352	0.095350642	0.10575355	0	1	1	Upregulated	Age_48h_vs_log
YJL005W	CYR1	1312.387511	0.322351954	0.102827557	0	1	1	Upregulated	Age_48h_vs_log
YJL003W	COX16	108.1566946	0.026454397	0.09500933	0	1	1	Upregulated	Age_48h_vs_log
YJR006W	POL31	648.0808282	0.202569143	0.055732514	0	1	1	Upregulated	Age_48h_vs_log
YJR011C	YJR011C	112.2324755	0.022471001	0.152910723	0	1	1	Upregulated	Age_48h_vs_log
YJR012C	YJR012C	152.0625992	0.239096194	0.112075626	0	1	1	Upregulated	Age_48h_vs_log
YJR018W	YJR018W	5.903276339	0.39716258	0.449090166	0	1	1	Upregulated	Age_48h_vs_log
YJR020W	YJR020W	22.00566611	0.257064953	0.282002997	0	1	1	Upregulated	Age_48h_vs_log
YJR021C	REC107	216.300244	0.518043864	0.09351347	0.192954706	0.846994441	1	Upregulated	Age_48h_vs_log
YJR026W	YJR026W	2159.084133	0.589711464	0.235193699	0.381436509	0.702879374	1	Upregulated	Age_48h_vs_log
YJR028W	YJR028W	2012.314284	0.572346089	0.240535327	0.30077116	0.763589002	1	Upregulated	Age_48h_vs_log
YJR033C	RAV1	528.5653047	0.238137398	0.070805418	0	1	1	Upregulated	Age_48h_vs_log
YJR035W	RAD26	525.5199161	0.490053281	0.075362063	0	1	1	Upregulated	Age_48h_vs_log
YJR037W	YJR037W	0.132751571	0.355873398	4.024319055	0	1	1	Upregulated	Age_48h_vs_log
YJR038C	YJR038C	0.789691197	0.562907725	1.055754927	0.059585538	0.952485737	1	Upregulated	Age_48h_vs_log
YJR044C	VPS55	661.8970841	0.025550824	0.068404473	0	1	1	Upregulated	Age_48h_vs_log
YJR048W	CYC1	330.06338	0.631955205	0.288501943	0.457380646	0.647397473	1	Upregulated	Age_48h_vs_log
YJR049C	UTR1	950.6945916	0.304029665	0.054303112	0	1	1	Upregulated	Age_48h_vs_log
YJR051W	OSM1	890.1402988	0.167976109	0.066744762	0	1	1	Upregulated	Age_48h_vs_log
YJR053W	BFA1	138.5803373	0.002044147	0.113412442	0	1	1	Upregulated	Age_48h_vs_log
YJR056C	YJR056C	326.1221318	0.217095581	0.103234326	0	1	1	Upregulated	Age_48h_vs_log
YJR058C	APS2	327.4703934	0.421264133	0.115566324	0	1	1	Upregulated	Age_48h_vs_log
YJR059W	PTK2	931.0568604	0.245660157	0.097268851	0	1	1	Upregulated	Age_48h_vs_log
YJR061W	YJR061W	219.1341438	0.375726839	0.117132343	0	1	1	Upregulated	Age_48h_vs_log
YJR062C	NTA1	345.3169626	0.152376892	0.066507017	0	1	1	Upregulated	Age_48h_vs_log
YJR066W	TOR1	839.6651669	0.11747353	0.070525965	0	1	1	Upregulated	Age_48h_vs_log
YJR071W	YJR071W	0.689634945	0.99719311	1.108559199	0.448503887	0.653789581	1	Upregulated	Age_48h_vs_log
YJR074W	MOG1	228.5540745	0.021982452	0.079583298	0	1	1	Upregulated	Age_48h_vs_log
YJR077C	MIR1	2561.877792	0.452011754	0.10219563	0	1	1	Upregulated	Age_48h_vs_log
YJR082C	EAF6	348.4948641	0.178850225	0.102595589	0	1	1	Upregulated	Age_48h_vs_log
YJR084W	YJR084W	346.694768	0.090034034	0.071273869	0	1	1	Upregulated	Age_48h_vs_log
YJR085C	YJR085C	736.7176307	0.209532871	0.101505058	0	1	1	Upregulated	Age_48h_vs_log
YJR087W	YJR087W	11.47530998	0.618672408	0.365760191	0.32445414	0.745594237	1	Upregulated	Age_48h_vs_log
YJR089W	BIR1	541.450706	0.080805912	0.068184142	0	1	1	Upregulated	Age_48h_vs_log
YJR091C	JSN1	1178.813797	0.280180958	0.086954205	0	1	1	Upregulated	Age_48h_vs_log
YJR092W	BUD4	1768.076319	0.184332673	0.088208499	0	1	1	Upregulated	Age_48h_vs_log
YJR093C	FIP1	364.4617126	0.035955456	0.070006292	0	1	1	Upregulated	Age_48h_vs_log
YJR094C	IME1	124.6035811	0.123898818	0.152677459	0	1	1	Upregulated	Age_48h_vs_log
YJR100C	AIM25	332.1891469	0.17899992	0.068599695	0	1	1	Upregulated	Age_48h_vs_log
YJR102C	VPS25	179.7382254	0.103628499	0.082325886	0	1	1	Upregulated	Age_48h_vs_log
YJR103W	URA8	723.3090221	0.17003191	0.089487156	0	1	1	Upregulated	Age_48h_vs_log
