gene_id	log2FC_pat1D	log2FC_lsm1D	log2FC_dhh1D
YNL220W	-0.732269329	-0.6545975926	-0.556640066
YNL221C	-0.668375861	-0.5810597243	-0.233089023
YNL222W	0.721130216	0.7017354186	1.007279811
YNL223W	0.051508926	0.1376003518	0.571440887
YNL224C	-0.2460142	-0.1911348941	0.72987297
YNL225C	-0.259203941	-0.1686722511	0.774689967
YNL226W	0.698526913	0.5276933065	-0.920814572
YNL227C	-0.204539183	-0.1281295845	0.099048132
YNL228W	0.279316103	0.2354495384	0.151913531
YNL229C	-0.119245738	-0.0401017206	0.349718772
YNL230C	-0.037545376	0.0311851703	-0.041164009
YNL231C	0.457367809	0.4756763235	0.088744345
YNL232W	0.26522787	0.208110081	0.01996589
YNL233W	-0.552769446	-0.5511841413	0.397150199
YNL234W	-0.529750319	-0.5735844545	-0.671846398
YNL235C	-0.481237651	0.8224948387	-2.042996381
YNL236W	-0.751709707	-0.7286201288	-0.004300779
YNL237W	0.624370659	0.6246586921	0.846277654
YNL238W	-0.606924883	-0.5865504933	-0.406789841
YNL239W	0.022695402	0.1035497719	0.074830492
YNL240C	-0.008396636	0.0668183091	-0.37544385
YNL241C	-0.604542169	-0.4746956512	-0.377534817
YNL242W	-0.553762256	-0.4444830689	0.399327778
YNL243W	-0.299830707	-0.1819071916	0.154983564
YNL244C	-0.323573192	-0.3650255717	-1.07842074
YNL245C	-0.200867995	-0.349769779	-0.254564909
YNL246W	0.099832824	0.1160597014	0.131813709
YNL247W	-0.31901747	-0.2538341981	-0.48153866
YNL248C	-0.137416414	-0.1154606788	-0.491966689
YNL249C	-0.632505426	-0.6295494677	-0.589620554
YNL250W	0.035631617	0.1307991473	0.613994543
YNL251C	0.551681909	0.5262655991	0.486916329
YNL252C	0.35611053	0.3775271717	0.760576534
YNL253W	0.386184645	0.4421609022	0.476195152
YNL254C	-0.547257084	-0.4727645863	-0.448870371
YNL255C	0.228148217	0.2227171559	0.165955669
YNL256W	-0.392496098	-0.322823545	-0.484459677
YNL257C	-0.227742432	-0.160971932	-0.151512097
YNL258C	-0.326455773	-0.3084951255	0.074858104
YNL259C	0.032642748	-0.0493640963	-0.680160522
YNL260C	0.402934321	0.3562913969	0.047927784
YNL261W	-0.45430732	-0.4225540611	-0.45313745
YNL262W	-0.864006639	-0.8373280803	0.194935717
YNL263C	0.434077448	0.416284822	0.030233226
YNL264C	0.294672226	0.3628436542	-0.102991419
YNL265C	0.978204233	0.9758443261	0.861081495
YNL266W	0.428540558	-0.5187727153	0.459913531
YNL267W	-0.590501181	-0.5416548687	0.138803551
YNL268W	-0.01883188	0.028744473	0.087585663
YNL269W	1.166615004	0.8149279805	-0.310951591
YNL270C	0.990460759	1.0078121123	0.476836604
YNL271C	-0.484124373	-0.4570929373	-0.138134216
YNL272C	-0.24178002	-0.1445936233	0.008699326
YNL273W	-0.445628034	-0.3787441747	-0.017498729
YNL274C	1.896239026	1.8852890793	2.038333335
YNL275W	-0.259643033	-0.2479457454	-0.089049578
YNL276C	0.79859172	0.5503353266	0.030752202
YNL277W-A	-1.201107963	-1.6469368649	1.392680464
YNL277W	-2.29728758	-2.4337840682	-1.192179514
YNL278W	-0.634858884	-0.5833740883	0.186029328
YNL279W	2.342244926	2.1081987549	0.014942832
YNL280C	-0.009976538	0.1197683995	-0.6137984
YNL281W	-0.098223183	-0.0938132665	0.067310078
YNL282W	-0.490359923	-0.4051324738	-0.413699311
YNL283C	-0.561302295	-0.5080999015	-0.461443417
YNL284C	0.396078349	0.3832829488	0.26151216
YNL285W	-0.354245872	-0.6330426987	-0.55809864
YNL286W	-0.145446728	-0.129439371	-0.307569731
YNL287W	-0.20473604	-0.1099395975	-0.202714166
YNL288W	-0.152902135	-0.1434691111	-0.087283308
YNL289W	0.408803863	0.5007067828	1.674340972
YNL290W	0.32654581	0.3821513227	-0.203367621
YNL291C	-0.400146373	-0.3369807609	-1.034504558
YNL292W	0.088484592	0.1432770054	-0.236313565
YNL293W	0.018025529	0.0535879909	0.43848741
YNL294C	-0.250276444	-0.2185804989	-0.026476522
YNL295W	-0.312808338	-0.2581998478	0.300789404
YNL296W	0.748497823	1.229566912	1.092317142
YNL297C	-0.740152571	-0.705506639	0.094448808
YNL298W	-0.365312323	-0.2459022782	0.103322663
YNL299W	0.147049663	0.2360894097	0.504053891
YNL300W	0.32237778	0.3878656827	0.428276104
YNL301C	0.168107725	0.1404979901	-0.009605465
YNL302C	-0.527704262	-0.5583275265	-0.667275004
YNL303W	0.426390873	0.2471506508	0.587649067
YNL304W	0.230548901	0.2354499736	0.496292855
YNL305C	0.841737984	0.809745471	1.104850823
YNL306W	0.904198515	0.8738912309	0.277139343
YNL307C	-0.307930409	-0.3009808653	-0.594849652
YNL308C	0.385910046	0.4462826111	0.247025018
YNL309W	0.097738713	0.1788084389	0.509862405
YNL310C	1.179626445	1.1700724086	0.885377623
YNL311C	-0.389844374	-0.2774339855	-0.314906332
YNL312W	0.583745033	0.6158753203	0.441197538
YNL313C	-0.245897341	-0.2070855118	-0.286410985
YNL314W	0.673436085	0.6462836148	0.29121789
YNL315C	0.200805908	0.1496115412	0.217331414
YNL316C	-0.192855286	-0.1480156053	0.122731335
YNL317W	-0.18792142	-0.1150700785	0.589825638
YNL318C	2.027246201	1.7426677556	-0.026338184
YNL319W	-0.042498177	0.2079139712	-0.823335668
YNL320W	0.330985342	0.3564931693	-0.318566949
YNL321W	-0.358983572	-0.3261274914	0.166325594
YNL322C	0.226444472	0.2526830292	0.202247473
YNL323W	0.2169085	0.2764310372	-0.04548079
YNL324W	0.086818425	0.4470867984	0.013479843
YNL325C	-0.037852438	-0.0219375195	0.436598343
YNL326C	0.235295428	0.2409502805	-0.280406927
YNL327W	-0.99953427	-1.0267007731	0.907618162
YNL328C	0.029916501	-0.3273119375	0.206017825
YNL329C	-0.342477254	-0.3490416014	-0.200312137
YNL330C	0.138086951	0.1219056792	0.49021151
YNL331C	-0.028116329	-0.0354592843	-0.781940075
YNL332W	1.052251052	1.4345083785	0.053205352
YNL333W	1.643068892	1.6463761475	0.422487894
YNL334C	0.05591504	-0.0362302212	-0.552968309
YNL335W	1.012933472	0.8609426107	0.557142166
YNL336W	0.552434385	0.5553062681	0.529112468
YNL338W	1.097764475	0.8288536893	-0.318562537
YNL339W-A	1.371184337	1.1429436923	0.395183918
YNL339W-B	0.392188013	-1.3570408443	NA
YNR001C	0.333502402	0.2703475	1.332426991
YNR001W-A	0.711389662	1.0311951926	0.802990205
YNR002C	0.68124573	0.4553327495	1.192402184
YNR003C	0.205113785	0.2150851583	-0.020562472
YNR003W-A	-0.017498537	-0.3591626608	1.2868767
YNR004W	-0.232987361	-0.3623479558	-1.052273223
YNR005C	1.753556758	0.0231670609	1.249132322
YNR006W	-0.051059328	-0.0333912668	0.336473828
YNR007C	0.672779823	0.684685707	0.897938621
YNR008W	0.328403527	0.4467999646	0.373006298
YNR009W	-0.153190996	-0.0653277996	1.105595596
YNR010W	0.901388464	0.9455152264	0.989119188
YNR011C	0.001372334	0.0030193118	0.152857178
YNR012W	-0.317477201	-0.3069845633	-0.519243273
YNR013C	-0.737681638	-0.6377243905	0.118504751
YNR014W	0.31616574	0.1199833055	-0.105738968
YNR015W	0.395717979	0.4492176684	-0.165064684
YNR016C	-0.739284971	-0.6275255841	-0.771879631
YNR017W	-0.125582881	-0.0417162654	-0.104358509
YNR018W	0.289631699	0.3857542814	-0.041400579
YNR019W	-0.589347857	-0.4210072811	0.484633031
YNR020C	0.044245721	-0.033201895	0.488242651
YNR021W	0.125207218	0.1165144821	-0.146375212
YNR022C	0.671376472	0.6237297369	0.685290554
YNR023W	0.021375807	-0.0247866928	0.657655392
YNR024W	0.483067977	0.4965566685	0.371247391
YNR025C	0.102033193	-0.0275669949	-0.268381225
YNR026C	0.005434043	0.05353443	0.158390584
YNR027W	-0.156614561	-0.029880024	-0.65707664
YNR028W	0.062855555	0.0570632792	-0.65915251
YNR029C	0.024873284	0.0491500257	-0.324385934
YNR030W	-0.141739972	-0.139697679	-0.457090846
YNR031C	-0.705339536	-0.6006923214	0.029102937
YNR032C-A	-0.100127128	-0.0948360061	-0.416637491
YNR032W	-0.175657212	-0.1552588623	-0.31698466
YNR033W	0.073731102	0.139388054	0.042275094
YNR034W-A	3.410673649	2.8606199418	4.309686085
YNR034W	0.410593186	0.4698828529	0.782781937
YNR035C	0.975349065	0.960936684	0.539003916
YNR036C	0.657003787	0.5815944168	0.325620312
YNR037C	0.541565157	0.4901679338	0.363264037
YNR038W	0.118720711	0.1149167625	-0.051605352
YNR039C	-0.491591008	-0.4659803173	-0.185179927
YNR040W	0.512004122	0.4932319134	0.263989833
YNR041C	0.158046995	0.2345952794	0.277228778
YNR042W	1.898811686	1.9953609145	-0.090186189
YNR043W	0.148902622	0.208314364	-0.652457484
YNR044W	2.011629018	1.5990911677	-0.269018035
YNR045W	-0.306921165	-0.3184745499	0.086912314
YNR046W	0.635772998	0.5926705672	0.153482474
YNR047W	-0.180481781	-0.1400469104	-0.049976159
YNR048W	-0.473317956	-0.4684249454	-0.393399678
YNR049C	0.357535809	0.3130381145	0.764522736
YNR050C	0.47813512	0.4713803555	-1.027622826
YNR051C	-0.652863042	-0.6069564898	-0.118731425
YNR052C	-0.28955363	-0.3040196184	-0.277866168
YNR053C	-0.410125088	-0.3898890136	-0.012466769
YNR054C	0.314124872	0.3480300731	0.062348988
YNR055C	-0.372027878	-0.2809335355	-0.332226198
YNR056C	0.887038104	0.8324983671	-0.422932092
YNR057C	1.433010141	1.5019278718	1.056254069
YNR058W	0.836603308	0.9539228139	0.131852807
YNR059W	-0.259973778	-0.2768986494	-0.465762638
YNR060W	0.227393985	0.2723361039	-0.647942282
YNR061C	0.379174726	0.3161202663	0.152031499
YNR062C	0.028040043	-0.1418009254	-2.178208055
YNR063W	-0.030700424	0.045755008	-0.300158287
YNR064C	2.286518969	2.1111140013	1.816901981
YNR065C	-0.010369411	0.2164725142	0.647806725
YNR066C	0.004844133	0.1737852883	0.614684049
YNR067C	-0.929504685	-0.9081365961	0.449678847
YNR068C	-0.670158576	-0.5906145787	-0.888133073
YNR069C	-0.728788335	-0.4804905547	-1.336910955
YNR075W	-0.30241545	-0.2752113871	-1.541892069
YNR076W	1.893120473	3.0100890501	0.372312491
YNR077C	1.558228548	0.9203810728	-0.079551671
YOL001W	-0.30898057	-0.3332483846	-0.308638773
YOL002C	0.101985408	0.1348308857	-0.30141269
YOL003C	0.293491474	0.2543061367	0.055317546
YOL004W	-0.381349563	-0.3297796919	0.170031063
YOL005C	0.475583902	0.4225572495	0.199177024
YOL006C	-0.229732026	-0.1939712969	0.322784745
YOL007C	-0.058364598	-0.0462299425	-0.367651355
YOL008W	0.623718588	0.5355537239	0.085815177
YOL009C	0.707863197	0.6597540739	0.315959239
YOL010W	0.067553504	0.0957385603	0.28491669
YOL011W	-0.477994003	-0.5513214171	-0.838784545
YOL012C	0.111589599	0.0854504977	0.100722064
YOL013C	-0.096112868	-0.0790491375	0.236386416
YOL013W-A	-0.659611654	-0.7281923003	-1.809118199
YOL013W-B	0.011022552	1.0999742279	-3.151599044
YOL014W	0.089212461	0.138528137	-1.372869027
YOL015W	0.15982009	0.2179015072	-0.54050708
YOL016C	0.18414939	0.3012487419	-0.041190019
YOL017W	0.066084882	0.0752010704	0.964715336
YOL018C	0.290703033	0.2650418124	0.44144673
YOL019W-A	-0.56418364	-2.0898493403	-2.938807595
YOL019W	-0.503951532	-0.4741011998	0.369338556
YOL020W	-0.495103361	-0.4661906751	-0.20477344
YOL021C	-0.53889502	-0.4980536489	-0.254390568
YOL022C	0.286430176	0.2888772318	-0.266185724
YOL023W	-0.169567487	-0.0824472034	0.305373154
YOL024W	0.620928426	0.5327087737	-0.728895217
YOL025W	-0.295103629	-0.2333118791	-0.110539236
YOL026C	0.57301431	0.6059345884	0.090738958
YOL027C	0.233239962	0.2353324484	0.30729066
YOL028C	-0.227437559	-0.0823114292	-0.395432439
YOL029C	-0.168492137	-0.1754405721	-0.584241629
YOL030W	-0.361040422	-0.312116904	0.030041709
YOL031C	0.161768974	0.1505079851	0.716198022
YOL032W	0.787018335	0.748123056	0.95522822
YOL033W	-0.213690345	-0.1708503424	0.186999821
YOL034W	-0.166299671	-0.1286067607	0.38838052
YOL035C	0.357541875	-0.585525111	-0.552055719
YOL036W	0.062874503	0.0508458759	0.028155854
YOL037C	1.738863639	1.8455212217	0.057755607
YOL038C-A	0.07219529	0.1002744789	0.12880263
YOL038W	0.692295023	0.7161976915	0.334337798
YOL039W	-0.495151623	-0.5988455302	-0.756613213
YOL040C	-0.551545005	-0.5793920095	-0.714377193
YOL041C	0.280834393	0.3433112932	-0.056799507
YOL042W	0.0090067	-0.0294162451	0.207859844
YOL043C	0.209954778	0.3235361484	-0.120540241
YOL044W	0.243362106	0.2313622677	0.157877882
YOL045W	-0.383229994	-0.3162062396	0.687027119
YOL046C	1.181595341	2.0140175905	0.988888323
YOL047C	-0.056080879	0.1282865172	0.852274238
YOL048C	0.536632115	0.5379900352	0.591354735
YOL049W	-0.278329806	-0.2541677814	-0.226324172
YOL050C	-2.395942246	-0.7517488539	-2.127919356
YOL051W	-0.178044565	-0.1870850262	0.170942511
YOL052C-A	3.368189488	2.9011552761	4.127643902
YOL052C	-0.264881469	-0.2315847661	-0.548823182
YOL053W	0.539869396	0.566966558	0.661377114
YOL054W	0.293564668	0.3627680284	0.679873516
YOL055C	1.074908419	1.1072711153	0.706150967
YOL056W	0.137580667	0.1900581984	0.175451725
YOL057W	-0.16734765	-0.120885962	-0.025382957
YOL058W	-0.254530907	-0.3510631131	-1.35014878
YOL059W	-1.445852155	-1.3523319115	-0.727752489
YOL060C	-0.1947029	-0.1712202868	0.111872839
YOL061W	-0.233870085	-0.2198991899	-0.591600872
YOL062C	-0.330236698	-0.2951408796	-0.500184319
YOL063C	-0.578063719	-0.5135861772	-0.50793742
YOL064C	-0.615402684	-0.5604275901	-1.154628204
YOL065C	0.294004342	0.2778274971	0.304804467
YOL066C	-0.368288726	-0.3882611768	0.239549892
YOL067C	-0.271311131	-0.3532939892	-0.261423624
YOL068C	-0.420278187	-0.4530237037	-0.304009151
YOL069W	0.139851705	0.1345537734	0.326117751
YOL070C	0.341612175	0.4161053838	0.056294815
YOL071W	1.370798829	1.2483461535	0.897767804
YOL072W	-0.212738477	-0.2502345163	0.465307186
YOL073C	0.367489515	0.333797418	0.264084805
YOL075C	-0.414624352	-0.3455390309	-0.453549562
YOL076W	-0.114524614	-0.0814363063	0.301154955
YOL077C	0.505583537	0.5031548208	-0.218804325
YOL077W-A	0.111002554	-0.0756474163	0.531021751
YOL078W	-0.157468757	-0.1320023483	0.364511963
YOL079W	1.396893094	1.4172447796	0.31991104
YOL080C	0.157663061	0.2205790528	-0.081734796
YOL081W	-0.562837726	-0.595644351	0.098845605
YOL082W	0.633834065	0.6462331223	0.681069572
YOL083C-A	2.426450131	0.9012277347	1.769878319
YOL083W	0.787212394	0.7169585669	1.178544658
YOL084W	2.033087907	1.8238663955	1.986774611
YOL085C	1.375840919	1.0753445321	0.470745469
YOL085W-A	-0.012976502	0.1088078249	-0.322087426
YOL086C	-0.653543049	-0.6267438944	-0.576202077
YOL086W-A	0.439517056	0.4424289053	0.288353802
YOL087C	-0.270468732	-0.2723910771	0.215840766
YOL088C	0.039723838	0.1107295738	-0.132561224
YOL089C	-0.437559061	-0.4372447697	-0.00951669
YOL090W	-0.313877418	-0.1829537268	0.565127168
YOL091W	1.140383024	1.0997437792	0.020744859
YOL092W	-0.355133367	-0.362652304	-0.880308886
YOL093W	0.029999822	0.1342190826	0.1015079
YOL094C	0.073821475	0.2114210315	0.060398939
YOL095C	-0.365911819	-0.4711311947	-0.252499309
YOL096C	0.562943525	0.5836977923	0.466240276
YOL097C	-0.113626138	-0.051913237	-0.489950073
YOL097W-A	-0.178767917	-0.2645507123	-0.433390883
YOL098C	-0.712398338	-0.6672163746	-0.383382155
YOL099C	2.466290285	2.3632591815	0.485401817
YOL100W	-0.346906185	-0.2783102434	0.152940487
YOL101C	0.744346592	0.8399518073	-0.551703905
YOL102C	0.678855686	0.651958227	-0.163501578
YOL103W	-0.763310194	-0.646632464	-0.792082041
YOL104C	-1.36721655	-1.5022475192	-1.576828175
YOL105C	-0.636483989	-0.6588239623	-0.359634744
YOL106W	0.363196539	0.4120588824	-0.049368105
YOL107W	0.750439692	0.8397244931	0.703013043
YOL108C	1.028044819	1.0256375397	0.918710603
YOL109W	1.141193181	1.0804200718	0.574680461
YOL110W	-0.354172595	-0.3710152157	-0.654309677
YOL111C	0.419573988	0.3836044586	0.486143434
YOL112W	-0.390953517	-0.3406389848	-0.065877803
YOL113W	-0.065471003	0.0387384063	0.265928946
YOL114C	0.682044286	0.6840604153	0.098685183
YOL115W	0.005279337	-0.0172173427	0.298049025
YOL116W	-0.288195074	-0.2574047137	0.064530821
YOL117W	-0.045344446	-0.1008608916	-0.038518403
YOL118C	0.210151043	0.5015595656	-0.009326796
YOL119C	-0.5801634	-0.4797190987	-0.149713851
YOL120C	-0.633586366	-0.6980551412	-0.81227917
YOL121C	-0.208832681	-0.2287021687	-0.530505703
YOL122C	-0.160995402	-0.0131280868	0.307593223
YOL123W	0.527262957	0.5498146226	0.319702409
YOL124C	-0.063096718	-0.0149989285	-0.265527211
YOL125W	-0.63580139	-0.593606146	-0.862854132
YOL126C	0.795076748	0.7820893324	1.073684413
YOL127W	-0.573614473	-0.6419963389	-0.748659402
YOL128C	0.222291365	0.2130515907	0.453519262
YOL129W	0.888982754	0.8655882725	0.339613434
YOL130W	-1.003199112	-0.9435932231	-0.776748732
YOL131W	2.864830857	2.3833852321	1.877659456
YOL132W	1.64137561	1.4841925063	0.170214894
YOL133W	0.449092991	0.4129044019	-0.179568766
YOL134C	0.616903362	1.005363367	0.429922344
YOL135C	0.537022021	0.5252464684	0.892654062
YOL136C	-0.467198918	-0.4706206902	0.130713489
YOL137W	0.427833485	0.4423920982	0.080625111
YOL138C	-0.093911362	-0.0613080889	0.024818861
YOL139C	0.286054726	0.2215782192	-0.194267982
YOL140W	-0.592481588	-0.6106438848	-0.782678536
YOL141W	-0.78878576	-0.7791246286	-1.088017412
YOL142W	0.740323786	0.7227042953	0.160906771
YOL143C	0.393281244	0.3266183513	0.104495491
YOL144W	-0.207214688	-0.1072098268	0.406055483
YOL145C	-0.33538325	-0.2799687765	-0.008187822
YOL146W	0.384612933	0.4648301626	-0.366753905
YOL147C	0.889509125	0.897701565	0.458115936
YOL148C	0.183323725	0.1820615567	0.282939516
YOL149W	0.475456166	0.4056904734	0.721863068
YOL150C	-0.683706538	-0.379808946	-2.67205611
YOL151W	0.267229858	0.2860276483	-0.10832489
YOL152W	0.392519002	0.2584400867	0.75430246
YOL153C	0.342216316	0.3080734462	0.624196088
YOL154W	1.297368029	1.2563135526	-0.087227055
YOL155C	-0.781269505	-1.2068205098	2.766936571
YOL155W-A	1.390287152	0.5191054234	1.088117137
YOL156W	0.826794257	0.8154175836	-0.635385155
YOL157C	0.687815192	0.9719760372	0.216594757
YOL158C	0.060981802	0.1277715691	-0.645683041
YOL159C-A	-0.173558988	-0.320058451	0.231972648
YOL159C	0.170245165	0.256864054	0.536280052
YOL160W	0.634809392	0.664856489	-1.741212546
YOL161C	4.509582831	4.5065851891	-1.167131357
YOL162W	0.142997921	0.4586078762	-1.011359796
YOL163W	0.075586518	0.0600771891	-1.170239297
YOL164W-A	-0.279934533	0.0631404046	-1.773170136
YOL164W	-0.434920893	-0.3927995954	-1.173689638
YOL165C	0.344419439	0.4415093835	-1.449629366
YOL166C	-1.073013883	-0.3309013575	-2.358930149
YOL166W-A	1.787531288	0.2364421725	NA
YOR001W	-0.26502053	-0.1843426962	-0.372469651
YOR002W	-0.298225268	-0.2992052869	-0.619190027
YOR003W	0.335174068	0.3164494747	0.115445432
YOR004W	0.28110372	0.2450156649	-0.087486556
YOR005C	-0.04494506	-0.0186074957	0.004298397
YOR006C	-0.264851225	-0.1901070751	-0.281390679
YOR007C	-0.374261654	-0.3350756563	-0.384501001
YOR008C-A	0.013888904	-0.144802239	-0.203908177
YOR008C	-0.294169755	-0.2965867122	0.037362907
YOR008W-B	-0.633468354	-0.5564120571	-1.010154338
YOR009W	-0.302324725	-0.3354369217	-1.073001652
YOR010C	0.83281165	0.9491102965	-1.004008966
YOR011W	-0.078605898	-0.0377560613	-0.894473854
YOR012W	-0.524542007	-0.6463899218	-0.813797462
YOR013W	-0.379047394	-0.5335726313	-1.141979821
YOR014W	-0.201564282	-0.1323675689	0.137857183
YOR015W	-0.1744926	-0.0933876701	0.046079535
YOR016C	0.307312375	0.3352681309	-0.256043159
YOR017W	-0.383942832	-0.392948117	0.183032652
YOR018W	-0.188395437	-0.202628541	0.381935638
YOR019W	0.412012308	0.5059763129	0.551836816
YOR020C	0.447050038	0.4168720245	0.191318697
YOR020W-A	1.372469924	1.2526795928	0.961159571
YOR021C	0.571732105	0.537885134	-0.075780402
YOR022C	-0.298197922	-0.2293993627	-0.420120615
YOR023C	-0.048254245	-0.0362509021	0.52526376
YOR024W	0.346512033	0.7976020017	0.001732967
YOR025W	-0.375896266	-0.351850327	0.441768084
YOR026W	-0.068518537	-0.1166286434	-0.229066575
YOR027W	0.243126988	0.3471431943	0.391624057
YOR028C	0.820128606	0.767416834	0.881369582
YOR029W	2.26516076	1.8664748626	0.909914554
YOR030W	-0.282395059	-0.2716989191	-0.200777123
YOR031W	0.204924135	0.1907810606	0.348083705
YOR032C	0.099653888	0.0550948131	-0.456229777
YOR032W-A	-0.593567086	-0.8186958481	-1.233708453
YOR033C	-0.225915899	-0.2411816826	-0.250448507
YOR034C-A	-0.227551895	-0.2357877517	0.223582848
YOR034C	-0.487493561	-0.4014185353	-0.608059354
YOR035C	-0.172204955	-0.1249792584	0.380646657
YOR036W	0.573565709	0.6008687626	0.887791218
YOR037W	0.253025606	0.1544935668	0.222127471
YOR038C	-0.596819576	-0.7237049608	0.19207858
YOR039W	-0.080477871	-0.0413962549	-0.238952264
YOR040W	-0.207009651	-0.1477157899	0.092754418
YOR041C	2.175126261	1.929713861	-0.756321427
YOR042W	0.258717023	0.3182078335	0.607310485
YOR043W	-0.609250507	-0.5976005726	0.280062965
YOR044W	0.396666879	0.3830819239	0.222816083
YOR045W	0.6499687	0.4875119869	0.137316968
YOR046C	-0.016417986	0.0006610066	0.060371402
YOR047C	-0.658457646	-0.6769994474	0.646907487
YOR048C	-0.259488554	-0.1771818257	-0.063733007
YOR049C	0.464820711	0.1830552248	-0.326954942
YOR050C	1.314094174	1.4006587959	-0.752282547
YOR051C	-0.032446909	0.0523403275	-0.462542122
YOR052C	0.330133281	0.3064083076	0.861352741
YOR053W	0.02464969	0.1730899832	0.334149901
YOR054C	0.115124694	0.1726390742	0.969970433
YOR055W	0.48258287	0.7925193508	-0.044151111
YOR056C	-0.29219703	-0.2227761202	0.208910897
YOR057W	0.299445537	0.2673156351	-0.303251987
YOR058C	-0.249994824	-0.1840974735	0.407975353
YOR059C	-0.384279542	-0.3628888348	-0.272388614
YOR060C	-0.49257782	-0.4388647258	-0.62455885
YOR061W	0.01077681	0.0950897587	-0.030348232
YOR062C	0.047020471	0.0001905028	0.581258958
YOR063W	-0.942674337	-0.8285679164	-0.702062913
YOR064C	0.747580695	0.6381365775	0.497210521
YOR065W	-0.02426022	0.0200989697	0.411417962
YOR066W	-0.230446731	-0.369735473	0.530296119
YOR067C	-0.118611288	-0.1462227042	-0.452481262
