name,hl_wt_rep1,k_wt_rep1,R2_wt_rep1,hl_wt_rep2,k_wt_rep2,R2_wt_rep2,hl_wt_rep3,k_wt_rep3,R2_wt_rep3,hl_UPF3_rep1,k_UPF3_rep1,R2_UPF3_rep1,hl_UPF3_rep2,k_UPF3_rep2,R2_UPF3_rep2,hl_UPF3_rep3,k_UPF3_rep3,R2_UPF3_rep3
YDL067C,17.67779872,0.042345582,0.989044103,16.50279279,0.045137354,0.966545751,15.41211164,0.048109729,0.995241443,17.96074246,0.04160338,0.949564665,15.84513452,0.046756146,0.969439546,14.76278996,0.04996335,0.993116942
YDL069C,4.944863164,0.143310743,0.9388475,3.829852946,0.184120868,0.905525701,6.371918291,0.111917098,0.997377947,10.3068481,0.070262164,0.99488365,6.169431464,0.115362907,0.986776817,6.760162752,0.105545131,0.982792806
YDL070W,8.327086182,0.086375606,0.963774179,7.246989691,0.098781764,0.973411877,7.003186147,0.102111519,0.987610942,10.1435827,0.0713446,0.963221469,6.043233757,0.117709093,0.990951877,6.967779386,0.102489956,0.995870553
YDL072C,12.10785081,0.06038329,0.981116503,12.9885841,0.05650142,0.966232487,15.70957359,0.04725814,0.945589454,16.82241236,0.044214826,0.954107264,14.78817103,0.049882765,0.951822841,13.19922948,0.055525249,0.975815793
YDL073W,22.7217415,0.033641443,0.679809644,9.713621021,0.074493812,0.930948183,7.450135255,0.096173744,0.926982787,16.44966556,0.045148497,0.948681922,6.23537199,0.11417476,0.935511501,10.01796066,0.072201481,0.985466068
YDL074C,7.172299046,0.099777802,0.970325408,7.71451431,0.092985293,0.984007612,6.768421451,0.105544529,0.983911931,7.392973653,0.096768595,0.971827774,6.236300427,0.11415821,0.944688003,7.194796441,0.099351102,0.983368906
YDL075W,29.68874689,0.026482678,0.945046194,25.84412461,0.029955843,0.969402172,27.25171113,0.02857054,0.959781786,29.49300423,0.026513122,0.925741165,26.48184103,0.029185467,0.959376875,26.37020212,0.029296277,0.962218908
YDL076C,12.10045047,0.060418301,0.970667254,8.623937614,0.083510334,0.978916866,7.912262483,0.090739712,0.979941247,14.05003844,0.052345218,0.964499268,12.21598862,0.059752015,0.984344281,9.09401881,0.079231151,0.97751679
YDL077C,15.48060188,0.047910752,0.704100152,5.160656903,0.137449293,0.920506065,6.450627874,0.110589762,0.95665171,12.89738875,0.056754252,0.753398676,10.78272955,0.067294125,0.93764229,8.173808744,0.087812037,0.976901071
YDL078C,24.12136289,0.031871365,0.84786294,21.93541559,0.034734998,0.918441257,20.22499675,0.03740735,0.97369422,21.56532276,0.035152783,0.953891838,17.65562715,0.042270312,0.977867982,17.79316783,0.041966839,0.990195186
YDL079C,20.75602076,0.036530537,0.666205247,4.061533704,0.173796981,0.766138341,9.827772404,0.073664972,0.874778372,15.02702982,0.049137726,0.790480056,10.44697734,0.069360099,0.929091878,13.9270674,0.052780821,0.951321615
YDL080C,2.101814372,0.332920699,0.697159575,6.10378961,0.116695679,0.941116176,7.281335438,0.098330605,0.937981672,13.4845119,0.054414243,0.970763894,10.79251636,0.067235832,0.979480768,7.872322688,0.091059658,0.987574314
YDL081C,25.482146,0.030336831,0.967526286,24.40858725,0.03153322,0.973962155,25.51236688,0.030304609,0.970884922,27.33011189,0.028373066,0.964177019,24.8064576,0.030953241,0.977335222,26.14291954,0.029524797,0.973795147
YDL082W,20.10061099,0.037619429,0.958289532,19.78360279,0.038171992,0.966415068,18.57583988,0.040449989,0.977026073,21.86791862,0.034708023,0.952493551,18.87015969,0.039743483,0.975946221,20.60240422,0.036655029,0.961206108
YDL083C,24.3818434,0.031564369,0.950651116,23.97828507,0.032042831,0.958660751,24.38653689,0.031558897,0.960037531,25.43076925,0.030267275,0.948853768,22.28308775,0.034117458,0.967861175,24.42033303,0.031395052,0.963083743
YDL084W,25.36017445,0.030467657,0.952043727,22.28893512,0.034233807,0.971252559,22.89942979,0.033404733,0.975384982,23.08595208,0.033035664,0.969840903,21.40603605,0.035391956,0.981842178,23.50324889,0.032502581,0.970521714
YDL085C-A,21.47190791,0.035417126,0.937130989,24.43735398,0.031499791,0.949202678,24.48948927,0.031439407,0.973021806,26.45102637,0.02921596,0.9396902,19.3690095,0.038797437,0.985551245,32.6655427,0.024230555,0.891393665
YDL085W,NA,NA,NA,25.93426512,0.029862623,0.698534852,8.835143319,0.08158896,0.891290675,NA,NA,NA,14.24005808,0.051686902,0.659172782,6.425531631,0.110884938,0.938944058
YDL086W,16.95561019,0.044015651,0.929211651,23.01418452,0.033253802,0.936559621,20.18990909,0.03746691,0.977774595,20.59990301,0.036659114,0.937816512,13.64304646,0.053816929,0.966858112,22.45992951,0.033872537,0.924284661
YDL087C,4.250612122,0.166205511,0.686801579,8.707833692,0.082735959,0.945564036,8.359554487,0.086052304,0.937785647,NA,NA,NA,12.4275991,0.05878586,0.834959772,15.16055096,0.048731482,0.849408734
YDL088C,4.999181037,0.141787689,0.836620189,6.344280224,0.112390991,0.988859385,6.318339576,0.112839552,0.949401095,8.089499491,0.088695838,0.958942333,7.672774122,0.09334957,0.94204569,9.33739891,0.077244467,0.969285215
YDL089W,NA,NA,NA,10.81628522,0.067219206,0.983119269,9.668881934,0.074823995,0.991821897,7.313609394,0.097786014,0.869752918,12.44632151,0.058701961,0.94073559,11.04156355,0.065787214,0.977903006
YDL090C,24.69540024,0.031203409,0.891568538,15.45703336,0.047979024,0.819564028,8.357286107,0.08607481,0.984705262,12.09213981,0.060333162,0.823575419,11.03571826,0.065820465,0.990989021,13.93282219,0.052760264,0.968315237
YDL091C,6.211471316,0.114727007,0.988564296,8.952322088,0.080562067,0.998485521,6.438254311,0.110796276,0.983671188,8.101808435,0.088565659,0.960039494,11.57628356,0.06288752,0.968808507,9.334926939,0.077264125,0.944968265
YDL092W,8.882584404,0.081169947,0.975996611,9.399223688,0.076880695,0.991701565,11.76579124,0.062047618,0.991096271,11.83208389,0.061593038,0.993529277,10.36268702,0.069899784,0.982358252,12.13240722,0.06014291,0.981600071
YDL093W,7.264761471,0.098547785,0.901023796,10.84750899,0.067034746,0.959723806,11.22324504,0.064895504,0.964871513,24.98056691,0.03075849,0.717725007,11.10848809,0.065409011,0.982428543,15.04035019,0.049096875,0.965068157
YDL095W,31.8483383,0.024899541,0.854440755,14.15102744,0.052117653,0.966825535,16.69750822,0.044647556,0.954759494,13.1491913,0.055725088,0.964146715,18.21698156,0.041060542,0.94584057,14.67433028,0.050246388,0.971605064
YDL097C,12.3329814,0.059338269,0.852085906,10.2154507,0.070988367,0.992084127,11.09498286,0.065609473,0.984666797,12.7960213,0.057179995,0.986500899,8.019031685,0.0894488,0.997740877,10.18558033,0.071062844,0.993755091
YDL098C,5.427851458,0.130837487,0.881406629,8.095474575,0.088757105,0.927078986,7.804762368,0.091946342,0.969167178,10.12112349,0.071496235,0.972500445,8.951266429,0.080446689,0.930700369,15.5005268,0.047728687,0.935190834
YDL099W,9.058924475,0.079650938,0.976622725,9.34406877,0.077315988,0.984188019,8.299782692,0.086649438,0.989233963,8.733325552,0.082379102,0.977751111,11.43695302,0.063616965,0.996971573,14.37963974,0.05121441,0.990400036
YDL100C,24.28666819,0.031675776,0.898137324,24.8218821,0.031060387,0.945883199,26.40455133,0.029386592,0.940273736,20.12911407,0.037446091,0.939093941,21.66869102,0.034999454,0.97444004,24.26467225,0.031577139,0.959021622
YDL101C,4.379340734,0.161412147,0.979512637,7.013685573,0.101963352,0.986538791,8.467119351,0.084998943,0.977142378,9.930621803,0.072810005,0.960786896,7.501504634,0.095412121,0.987137232,10.88681629,0.066679526,0.938073543
YDL102W,21.33817034,0.035619452,0.72931158,8.692219371,0.082878949,0.925112055,10.33920811,0.070176188,0.935969633,15.6788307,0.047220146,0.607306022,9.839198846,0.073458556,0.852787765,7.858036901,0.091219729,0.992811573
YDL103C,24.82619991,0.03105553,0.607660108,16.04405455,0.046338287,0.936475126,17.72598657,0.04223899,0.978034827,8.780651858,0.081951321,0.849913588,14.16886708,0.051931472,0.914783798,13.36351814,0.054879649,0.956461654
YDL104C,2.506421606,0.279684061,0.79203762,4.263963566,0.165694901,0.976453713,3.943441341,0.178907697,0.977289716,8.191697425,0.087626852,0.981493135,9.632268172,0.074971985,0.918290906,7.158402978,0.099840897,0.974962104
YDL105W,2.245547655,0.311811771,0.981114471,16.36341457,0.045495112,0.762676598,10.06945335,0.071972168,0.899669519,1.228957863,0.567023195,0.90509592,4.325156193,0.16327049,0.897132321,12.77566437,0.057266309,0.772931042
YDL106C,8.520631819,0.084484813,0.846297717,6.888735685,0.10375592,0.959670737,4.961983654,0.142827092,0.986855879,29.76023018,0.02630209,0.643220018,7.131637935,0.1002043,0.836457117,4.940259914,0.143316846,0.986170433
YDL107W,5.31613488,0.133521095,0.931904875,6.133058517,0.116153734,0.927458234,4.836965321,0.146437621,0.988911045,7.321583871,0.097682787,0.933262972,6.831114647,0.104480152,0.856097806,6.290648793,0.113197948,0.96623358
YDL108W,10.58746925,0.06860418,0.865686668,9.13338375,0.079027151,0.948764883,6.296198921,0.113225327,0.990426034,13.95605495,0.052677446,0.98984251,7.593999155,0.09428668,0.958269032,9.69305987,0.07452067,0.990732094
YDL110C,10.21346992,0.071001526,0.930897225,8.854410748,0.081418243,0.986166196,11.17908464,0.065139473,0.980776156,15.12390266,0.048842272,0.896595968,14.02734875,0.052425018,0.94509772,10.04350337,0.072025516,0.995128935
YDL111C,6.651117502,0.107350689,0.964639305,7.058340514,0.101338113,0.987038207,9.375901962,0.07706413,0.98737779,9.7845458,0.073852052,0.94790179,6.908826064,0.103338814,0.984316457,8.617847287,0.083442626,0.992546851
YDL112W,9.335368658,0.077385121,0.987751901,10.86318691,0.066942526,0.969564722,11.64431115,0.062662223,0.981126693,8.752121323,0.082208654,0.915230982,13.58161416,0.054046734,0.849402993,10.60281702,0.068384904,0.988026284
YDL113C,15.42555799,0.048070526,0.77394042,10.14585408,0.071453811,0.93549017,7.299532763,0.098093289,0.997454439,6.835053621,0.104421677,0.967778059,8.343338961,0.086088946,0.982083413,7.941023212,0.090297919,0.908292709
YDL115C,7.89361835,0.090946627,0.99364642,7.905316144,0.090816689,0.982662868,8.611872263,0.08362294,0.976053892,NA,NA,NA,17.79836698,0.04195546,0.999027763,18.71708516,0.040043893,0.985491131
YDL116W,7.164333853,0.099885247,0.985882511,5.155520391,0.137583111,0.981144186,6.389211646,0.111622665,0.996180199,6.174710059,0.11526686,0.993811102,6.295034496,0.113121182,0.930378714,5.957745331,0.119354909,0.989371163
YDL117W,6.288007107,0.113368749,0.982852484,5.855878444,0.121503297,0.964309782,5.833242965,0.121962615,0.986655331,9.157561854,0.078702271,0.8771908,7.070661574,0.10104248,0.982276916,5.594429867,0.126910555,0.991891029
YDL119C,5.288837508,0.134194056,0.992765861,8.205509212,0.087608933,0.962573522,9.024218515,0.079945206,0.942965815,7.118939301,0.100377671,0.764134193,9.755884688,0.07406017,0.865048425,10.87265778,0.066762436,0.940562457
YDL120W,9.154260738,0.078854075,0.980742193,9.620161914,0.075187052,0.994197854,11.53627082,0.063219706,0.97899441,12.62447921,0.057916046,0.918680037,10.56192725,0.068637994,0.985991474,9.699098221,0.07447615,0.99480993
YDL121C,10.949417,0.066440026,0.996334322,10.13053114,0.071557146,0.997565578,13.36334118,0.055004845,0.98900251,15.01548772,0.049173183,0.950565325,12.66742705,0.057729895,0.98571037,10.66085171,0.068029027,0.993617722
YDL122W,9.27473246,0.077870548,0.979068972,7.04490735,0.101525365,0.982837222,7.941204666,0.090420434,0.995103132,7.628870374,0.093869463,0.975720833,8.393159607,0.085595807,0.948762823,7.208875908,0.099162943,0.973314803
YDL123W,10.94974779,0.066438113,0.982966466,8.401917759,0.08563423,0.973799777,8.728408149,0.082548326,0.983786574,12.46006585,0.05864053,0.983077474,11.11940888,0.065347727,0.952284487,10.32623634,0.070135895,0.988887163
YDL124W,14.54584373,0.050788137,0.97437091,18.48159551,0.040640269,0.967540473,18.96144631,0.03969115,0.973362489,25.73164998,0.029948567,0.893741814,19.85105659,0.037928429,0.949428586,19.20659765,0.039100048,0.970639315
YDL125C,14.52415616,0.050859292,0.994263443,15.71650605,0.047238678,0.985657823,15.86249398,0.046832781,0.967587806,23.33790768,0.032711519,0.90608022,15.90086914,0.046602813,0.980120072,16.86581787,0.044108785,0.972142732
YDL126C,18.97278233,0.039669309,0.979226926,19.65247506,0.038405766,0.975873241,21.92232433,0.034753868,0.964579067,20.05014187,0.037581721,0.938953357,18.69625011,0.040085163,0.981588717,20.78285056,0.036362916,0.97405169
YDL127W,3.495246354,0.201446938,0.959117297,4.590420991,0.154134151,0.959930099,3.142984807,0.223673415,0.949899525,6.61007963,0.107873187,0.981540248,5.120057836,0.138389813,0.965528318,3.956689384,0.178194657,0.91726735
YDL128W,15.35391082,0.048280209,0.892861196,11.36774824,0.064110431,0.985549354,11.48216073,0.063502855,0.983908022,18.85027329,0.039782235,0.962722872,12.9924793,0.056360912,0.972331541,11.28917703,0.0644103,0.976088659
YDL129W,3.384377138,0.207943445,0.819246529,2.901500569,0.2420282,0.957723293,15.71635323,0.047239106,0.955239597,5.923043195,0.120036549,0.713025752,6.202080747,0.114771459,0.980821626,5.284988245,0.134165002,0.777424895
YDL130W,26.65532999,0.029139617,0.949290995,25.56086981,0.030253054,0.96056569,26.42394819,0.029367322,0.95650515,28.89727041,0.026997631,0.934510782,23.60360161,0.032377196,0.972991216,27.34162371,0.028362388,0.945490999
YDL130W-A,9.737758737,0.074316931,0.969011487,15.67823786,0.047346327,0.948146148,16.47611361,0.045205366,0.941484952,16.79034773,0.044293513,0.955508683,14.62420901,0.050408276,0.982634709,17.65164293,0.042279174,0.944454118
YDL131W,6.266305997,0.113750502,0.951872029,11.46518155,0.063592255,0.993796829,12.2175616,0.059869219,0.993478033,15.39622378,0.048031631,0.931488062,11.00663603,0.065986423,0.992685759,11.26325829,0.06455159,0.99859109
YDL132W,6.201640248,0.114903906,0.975911431,9.515184864,0.075981966,0.970357636,8.579569618,0.08392598,0.998149275,NA,NA,NA,6.16535123,0.115437262,0.960385945,13.11666504,0.055855807,0.968460899
YDL133C-A,39.31432392,0.02076645,0.94164003,36.82079894,0.021960425,0.955277862,37.7849883,0.021480055,0.946125729,46.07889687,0.018053651,0.920402317,41.92240616,0.019545085,0.929150497,41.23433942,0.019820984,0.937635171
YDL133W,6.19336986,0.115053158,0.846960987,5.936981789,0.119886311,0.983390089,6.824690156,0.10470018,0.987438419,11.1741872,0.065042139,0.88401683,5.163688994,0.137245916,0.955663695,8.492689555,0.084627956,0.975077094
YDL134C,9.278923061,0.077836796,0.991118613,7.774446149,0.092292657,0.99069014,7.6815564,0.093370795,0.99699481,7.744962141,0.092507557,0.957597349,10.46895501,0.069220811,0.97166563,8.486725775,0.08468531,0.998032808
YDL135C,13.23550263,0.055505838,0.999690814,15.07220019,0.049123997,0.992225618,20.01845749,0.037760947,0.927753291,20.85737378,0.03624375,0.947926593,23.16716495,0.032930413,0.905162335,17.08618708,0.043578726,0.936435839
YDL136W,20.93503624,0.036244976,0.9596267,19.20870229,0.039220603,0.979432173,18.4325928,0.040739975,0.986812414,22.25834928,0.034152031,0.96328337,19.41729487,0.038708446,0.983714088,18.27629246,0.040937062,0.988832892
YDL137W,21.60425736,0.035219367,0.969610255,21.84247195,0.034869459,0.972543067,20.54838394,0.036867986,0.984238804,21.88425399,0.034684363,0.976296206,25.57942899,0.03010887,0.915418067,22.37323418,0.033992124,0.965737793
YDL138W,5.582665483,0.127296158,0.963514963,4.597186957,0.153911917,0.942044486,5.778765837,0.123082812,0.980132784,5.797706255,0.12256645,0.820703686,7.628119387,0.093878408,0.992205948,5.073544097,0.139630952,0.975229238
YDL139C,1.500994014,0.464927645,0.962761929,3.453788723,0.203827373,0.986088004,5.502146308,0.129113142,0.956537631,NA,NA,NA,NA,NA,NA,4.67868378,0.151161072,0.968224769
YDL140C,19.57174799,0.038551244,0.773225798,8.610092992,0.083639573,0.968379063,9.953253099,0.072775808,0.992197284,14.06536862,0.052291447,0.867055848,8.715600662,0.082540513,0.982966544,8.080461488,0.088791677,0.997799003
YDL141W,8.936607027,0.080698222,0.793992457,11.55473136,0.063123712,0.940060587,9.791195813,0.073928447,0.970335546,NA,NA,NA,10.69312426,0.067832798,0.994676151,9.064565294,0.079478814,0.994168812
YDL142C,3.613726098,0.194945094,0.806801669,5.364800138,0.13233834,0.994199097,9.529258792,0.075874378,0.933672919,5.868367009,0.121126888,0.975648032,5.133852321,0.138026055,0.9648758,4.844813974,0.146080961,0.970564046
YDL143W,10.16917928,0.071297109,0.997011675,10.04784124,0.07212023,0.992914344,12.74077837,0.057539376,0.989606308,18.68768829,0.040102148,0.815107073,12.78100776,0.057243626,0.95902704,12.65405505,0.057787718,0.952825846
YDL144C,10.59621147,0.068550166,0.875549869,13.91700393,0.052941319,0.941138189,9.982242976,0.072573562,0.980128609,31.31385447,0.025146513,0.675794337,17.63812901,0.04230926,0.982777097,11.72558981,0.062125091,0.965914253
YDL145C,11.49507096,0.063435056,0.967430846,14.80732062,0.049946657,0.970516097,15.89289898,0.046749183,0.972861706,NA,NA,NA,15.72989293,0.047076635,0.978555088,14.54547423,0.050664838,0.972726913
YDL146W,12.04715542,0.060671713,0.857888401,12.47578446,0.05869495,0.912906457,6.449732691,0.110604676,0.990705885,11.26947663,0.064517633,0.933166532,5.714287865,0.124311745,0.92587351,7.312518907,0.097800147,0.991935593
YDL147W,11.2759171,0.064607011,0.985078652,9.590714278,0.075408281,0.977563402,9.526635704,0.075894406,0.992189539,10.72132588,0.06766229,0.979097058,7.973683528,0.089940391,0.994926603,11.28993783,0.064406162,0.982968548
YDL148C,8.322960579,0.086416867,0.982465768,7.395160767,0.096865376,0.990318227,9.664385201,0.074857351,0.98910902,10.07958824,0.071778444,0.903359141,6.69770316,0.106501315,0.967297849,8.569407095,0.083897281,0.985375617
YDL149W,9.536941028,0.075815785,0.644870879,7.346722885,0.097483348,0.950235164,6.168816412,0.115498618,0.893238093,NA,NA,NA,15.87790258,0.046665867,0.652864945,6.249409434,0.113925063,0.946662536
YDL150W,18.89553951,0.039818654,0.692271228,5.773282335,0.123196739,0.980068411,7.871818209,0.09118981,0.987774092,26.43777621,0.029229093,0.734427978,6.465749824,0.110213942,0.989602493,8.980501501,0.080194606,0.971887702
YDL153C,7.325965455,0.097750674,0.978254579,9.09854767,0.079317721,0.99833136,10.19045756,0.071154783,0.981898469,7.031251511,0.101591945,0.866579706,9.698024569,0.074484062,0.989093442,9.287169998,0.077645953,0.972387273
YDL154W,7.156012207,0.099997756,0.752184251,6.164603086,0.115575415,0.962859623,8.036582379,0.089384541,0.937121031,23.30708122,0.032750802,0.743124913,11.86587118,0.061426229,0.994488251,19.29294441,0.03893853,0.95555354
YDL155W,16.04119479,0.046345989,0.810020202,5.075339042,0.139707144,0.969084945,5.530212663,0.128473794,0.981034828,6.296896562,0.113088621,0.775073194,4.276197796,0.165105309,0.925805166,4.845415525,0.146063199,0.983936643
YDL156W,7.460387552,0.096045888,0.804980162,5.137153217,0.13806381,0.892402628,5.291827134,0.134120015,0.898797887,NA,NA,NA,5.904277466,0.120408494,0.914911391,10.47805277,0.069163324,0.924869842
YDL157C,21.37205028,0.035567957,0.95583006,15.76312223,0.047108252,0.992036151,21.14086099,0.035922627,0.969979297,23.21871518,0.032863986,0.911417677,19.50961167,0.038539531,0.932739119,21.79941529,0.034807629,0.969034747
