species	gene_id	verified_ORF
Candida	CAGL0C01925g	TRUE
Candida	CAGL0C01947g	TRUE
Candida	CAGL0C01969g	TRUE
Candida	CAGL0C01991g	TRUE
Candida	CAGL0C02013g	TRUE
Candida	CAGL0C02035g	TRUE
Candida	CAGL0C02057g	TRUE
Candida	CAGL0C02079g	TRUE
Candida	CAGL0C02101g	TRUE
Candida	CAGL0C02123g	TRUE
Candida	CAGL0C02145g	TRUE
Candida	CAGL0C02167g	TRUE
Candida	CAGL0C02233g	TRUE
Candida	CAGL0C02255g	TRUE
Candida	CAGL0C02321g	TRUE
Candida	CAGL0C02343g	TRUE
Candida	CAGL0C02365g	TRUE
Candida	CAGL0C02387g	TRUE
Candida	CAGL0C02431g	TRUE
Candida	CAGL0C02497g	TRUE
Candida	CAGL0C02519g	TRUE
Candida	CAGL0C02541g	TRUE
Candida	CAGL0C02563g	TRUE
Candida	CAGL0C02585g	TRUE
Candida	CAGL0C02607g	TRUE
Candida	CAGL0C02623g	TRUE
Candida	CAGL0C02629g	TRUE
Candida	CAGL0C02651g	TRUE
Candida	CAGL0C02673g	TRUE
Candida	CAGL0C02695g	TRUE
Candida	CAGL0C02717g	TRUE
Candida	CAGL0C02739g	TRUE
Candida	CAGL0C02761g	TRUE
Candida	CAGL0C02783g	TRUE
Candida	CAGL0C02805g	TRUE
Candida	CAGL0C02827g	TRUE
Candida	CAGL0C02849g	TRUE
Candida	CAGL0C02871g	TRUE
Candida	CAGL0C02893g	TRUE
Candida	CAGL0C02937g	TRUE
Candida	CAGL0C02959g	TRUE
Candida	CAGL0C02981g	TRUE
Candida	CAGL0C03003g	TRUE
Candida	CAGL0C03025g	TRUE
Candida	CAGL0C03047g	TRUE
Candida	CAGL0C03069g	TRUE
Candida	CAGL0C03135g	TRUE
Candida	CAGL0C03179g	TRUE
Candida	CAGL0C03201g	TRUE
Candida	CAGL0C03223g	TRUE
Candida	CAGL0C03245g	TRUE
Candida	CAGL0C03289g	TRUE
Candida	CAGL0C03311g	TRUE
Candida	CAGL0C03333g	TRUE
Candida	CAGL0C03355g	TRUE
Candida	CAGL0C03369g	TRUE
Candida	CAGL0C03399g	TRUE
Candida	CAGL0C03421g	TRUE
Candida	CAGL0C03443g	TRUE
Candida	CAGL0C03465g	TRUE
Candida	CAGL0C03487g	TRUE
Candida	CAGL0C03509g	TRUE
Candida	CAGL0C03531g	TRUE
Candida	CAGL0C03553g	TRUE
Candida	CAGL0C03575g	TRUE
Candida	CAGL0C03597g	TRUE
Candida	CAGL0C03652g	TRUE
Candida	CAGL0C03674g	TRUE
Candida	CAGL0C03696g	TRUE
Candida	CAGL0C03740g	TRUE
Candida	CAGL0C03762g	TRUE
Candida	CAGL0C03784g	TRUE
Candida	CAGL0C03828g	TRUE
Candida	CAGL0C03850g	TRUE
Candida	CAGL0C03894g	TRUE
Candida	CAGL0C03938g	TRUE
Candida	CAGL0C03960g	TRUE
Candida	CAGL0C03982g	TRUE
Candida	CAGL0C04004g	TRUE
Candida	CAGL0C04026g	TRUE
Candida	CAGL0C04048g	TRUE
Candida	CAGL0C04169g	TRUE
Candida	CAGL0C04191g	TRUE
Candida	CAGL0C04213g	TRUE
Candida	CAGL0C04235g	TRUE
Candida	CAGL0C04257g	TRUE
Candida	CAGL0C04279g	TRUE
Candida	CAGL0C04301g	TRUE
Candida	CAGL0C04367g	TRUE
Candida	CAGL0C04433g	TRUE
Candida	CAGL0C04455g	TRUE
Candida	CAGL0C04477g	TRUE
Candida	CAGL0C04499g	TRUE
Candida	CAGL0C04543g	TRUE
Candida	CAGL0C04565g	TRUE
Candida	CAGL0C04587g	TRUE
Candida	CAGL0C04609g	TRUE
Candida	CAGL0C04631g	TRUE
Candida	CAGL0C04697g	TRUE
Candida	CAGL0C04719g	TRUE
Candida	CAGL0C04763g	TRUE
Candida	CAGL0C04785g	TRUE
Candida	CAGL0C04807g	TRUE
Candida	CAGL0C04829g	TRUE
Candida	CAGL0C04851g	TRUE
Candida	CAGL0C04873g	TRUE
Candida	CAGL0C04895g	TRUE
Candida	CAGL0C04917g	TRUE
Candida	CAGL0C04933g	TRUE
Candida	CAGL0C04939g	TRUE
Candida	CAGL0C04961g	TRUE
Candida	CAGL0C04983g	TRUE
Candida	CAGL0C05005g	TRUE
Candida	CAGL0C05027g	TRUE
Candida	CAGL0C05049g	TRUE
Candida	CAGL0C05071g	TRUE
Candida	CAGL0C05093g	TRUE
Candida	CAGL0C05159g	TRUE
Candida	CAGL0C05181g	TRUE
Candida	CAGL0C05203g	TRUE
Candida	CAGL0C05225g	TRUE
Candida	CAGL0C05247g	TRUE
Candida	CAGL0C05269g	TRUE
Candida	CAGL0C05291g	TRUE
Candida	CAGL0C05313g	TRUE
Candida	CAGL0C05335g	TRUE
Candida	CAGL0C05401g	TRUE
Candida	CAGL0C05423g	TRUE
Candida	CAGL0C05445g	TRUE
Candida	CAGL0C05461g	TRUE
Candida	CAGL0C05467g	TRUE
Candida	CAGL0C05489g	TRUE
Candida	CAGL0C05511g	TRUE
Candida	CAGL0C05533g	TRUE
Candida	CAGL0C05555g	TRUE
Candida	CAGL0C05577g	TRUE
Candida	CAGL0C05599g	TRUE
Candida	CAGL0C05621g	TRUE
Candida	CAGL0D00105g	TRUE
Candida	CAGL0D00116g	TRUE
Candida	CAGL0D00154g	TRUE
Candida	CAGL0D00176g	TRUE
Candida	CAGL0D00220g	TRUE
Candida	CAGL0D00242g	TRUE
Candida	CAGL0D00264g	TRUE
Candida	CAGL0D00286g	TRUE
Candida	CAGL0D00330g	TRUE
Candida	CAGL0D00352g	TRUE
Candida	CAGL0D00374g	TRUE
Candida	CAGL0D00396g	TRUE
Candida	CAGL0D00440g	TRUE
Candida	CAGL0D00462g	TRUE
Candida	CAGL0D00484g	TRUE
Candida	CAGL0D00506g	TRUE
Candida	CAGL0D00528g	TRUE
Candida	CAGL0D00550g	TRUE
Candida	CAGL0D00572g	TRUE
Candida	CAGL0D00594g	TRUE
Candida	CAGL0D00638g	TRUE
Candida	CAGL0D00660g	TRUE
Candida	CAGL0D00682g	TRUE
Candida	CAGL0D00704g	TRUE
Candida	CAGL0D00726g	TRUE
Candida	CAGL0D00748g	TRUE
Candida	CAGL0D00770g	TRUE
Candida	CAGL0D00792g	TRUE
Candida	CAGL0D00814g	TRUE
Candida	CAGL0D00836g	TRUE
Candida	CAGL0D00869g	TRUE
Candida	CAGL0D00880g	TRUE
Candida	CAGL0D00902g	TRUE
Candida	CAGL0D00924g	TRUE
Candida	CAGL0D00946g	TRUE
Candida	CAGL0D00990g	TRUE
Candida	CAGL0D01056g	TRUE
Candida	CAGL0D01078g	TRUE
Candida	CAGL0D01100g	TRUE
Candida	CAGL0D01122g	TRUE
Candida	CAGL0D01144g	TRUE
Candida	CAGL0D01166g	TRUE
Candida	CAGL0D01210g	TRUE
Candida	CAGL0D01232g	TRUE
Candida	CAGL0D01254g	TRUE
Candida	CAGL0D01276g	TRUE
Candida	CAGL0D01320g	TRUE
Candida	CAGL0D01342g	TRUE
Candida	CAGL0D01364g	TRUE
Candida	CAGL0D01386g	TRUE
Candida	CAGL0D01430g	TRUE
Candida	CAGL0D01452g	TRUE
Candida	CAGL0D01474g	TRUE
Candida	CAGL0D01496g	TRUE
Candida	CAGL0D01518g	TRUE
Candida	CAGL0D01540g	TRUE
Candida	CAGL0D01562g	TRUE
Candida	CAGL0D01584g	TRUE
Candida	CAGL0D01606g	TRUE
Candida	CAGL0D01628g	TRUE
Candida	CAGL0D01650g	TRUE
Candida	CAGL0D01672g	TRUE
Candida	CAGL0D01694g	TRUE
Candida	CAGL0D01716g	TRUE
Candida	CAGL0D01738g	TRUE
Candida	CAGL0D01760g	TRUE
Candida	CAGL0D01804g	TRUE
Candida	CAGL0D01826g	TRUE
Candida	CAGL0D01837g	TRUE
Candida	CAGL0D01892g	TRUE
Candida	CAGL0D01914g	TRUE
Candida	CAGL0D01936g	TRUE
Candida	CAGL0D01958g	TRUE
Candida	CAGL0D01980g	TRUE
Candida	CAGL0D02002g	TRUE
Candida	CAGL0D02018g	TRUE
Candida	CAGL0D02024g	TRUE
Candida	CAGL0D02046g	TRUE
Candida	CAGL0D02068g	TRUE
Candida	CAGL0D02112g	TRUE
Candida	CAGL0D02134g	TRUE
Candida	CAGL0D02150g	TRUE
Candida	CAGL0D02156g	TRUE
Candida	CAGL0D02178g	TRUE
Candida	CAGL0D02200g	TRUE
Candida	CAGL0D02222g	TRUE
Candida	CAGL0D02244g	TRUE
Candida	CAGL0D02266g	TRUE
Candida	CAGL0D02288g	TRUE
Candida	CAGL0D02310g	TRUE
Candida	CAGL0D02332g	TRUE
Candida	CAGL0D02354g	TRUE
Candida	CAGL0D02376g	TRUE
Candida	CAGL0D02398g	TRUE
Candida	CAGL0D02420g	TRUE
Candida	CAGL0D02464g	TRUE
Candida	CAGL0D02486g	TRUE
Candida	CAGL0D02508g	TRUE
Candida	CAGL0D02552g	TRUE
Candida	CAGL0D02574g	TRUE
Candida	CAGL0D02596g	TRUE
Candida	CAGL0D02618g	TRUE
Candida	CAGL0D02640g	TRUE
Candida	CAGL0D02662g	TRUE
Candida	CAGL0D02684g	TRUE
Candida	CAGL0D02706g	TRUE
Candida	CAGL0D02728g	TRUE
Candida	CAGL0D02761g	TRUE
Candida	CAGL0D02772g	TRUE
Candida	CAGL0D02794g	TRUE
Candida	CAGL0D02816g	TRUE
Candida	CAGL0D02838g	TRUE
Candida	CAGL0D02860g	TRUE
Candida	CAGL0D02882g	TRUE
Candida	CAGL0D02904g	TRUE
Candida	CAGL0D02926g	TRUE
Candida	CAGL0D02970g	TRUE
Candida	CAGL0D02992g	TRUE
Candida	CAGL0D03014g	TRUE
Candida	CAGL0D03036g	TRUE
Candida	CAGL0D03058g	TRUE
Candida	CAGL0D03080g	TRUE
Candida	CAGL0D03102g	TRUE
Candida	CAGL0D03124g	TRUE
Candida	CAGL0D03146g	TRUE
Candida	CAGL0D03168g	TRUE
Candida	CAGL0D03190g	TRUE
Candida	CAGL0D03212g	TRUE
Candida	CAGL0D03234g	TRUE
Candida	CAGL0D03256g	TRUE
Candida	CAGL0D03278g	TRUE
Candida	CAGL0D03300g	TRUE
Candida	CAGL0D03322g	TRUE
Candida	CAGL0D03344g	TRUE
Candida	CAGL0D03388g	TRUE
Candida	CAGL0D03410g	TRUE
Candida	CAGL0D03454g	TRUE
Candida	CAGL0D03520g	TRUE
Candida	CAGL0D03542g	TRUE
Candida	CAGL0D03564g	TRUE
Candida	CAGL0D03586g	TRUE
Candida	CAGL0D03608g	TRUE
Candida	CAGL0D03630g	TRUE
Candida	CAGL0D03652g	TRUE
Candida	CAGL0D03674g	TRUE
Candida	CAGL0D03696g	TRUE
Candida	CAGL0D03718g	TRUE
Candida	CAGL0D03740g	TRUE
Candida	CAGL0D03762g	TRUE
Candida	CAGL0D03784g	TRUE
Candida	CAGL0D03806g	TRUE
Candida	CAGL0D03828g	TRUE
Candida	CAGL0D03850g	TRUE
Candida	CAGL0D03872g	TRUE
Candida	CAGL0D03894g	TRUE
Candida	CAGL0D03916g	TRUE
Candida	CAGL0D03938g	TRUE
Candida	CAGL0D03960g	TRUE
Candida	CAGL0D03982g	TRUE
Candida	CAGL0D04004g	TRUE
Candida	CAGL0D04026g	TRUE
Candida	CAGL0D04048g	TRUE
Candida	CAGL0D04070g	TRUE
Candida	CAGL0D04092g	TRUE
Candida	CAGL0D04114g	TRUE
Candida	CAGL0D04136g	TRUE
Candida	CAGL0D04158g	TRUE
Candida	CAGL0D04180g	TRUE
Candida	CAGL0D04202g	TRUE
Candida	CAGL0D04246g	TRUE
Candida	CAGL0D04268g	TRUE
Candida	CAGL0D04312g	TRUE
Candida	CAGL0D04356g	TRUE
Candida	CAGL0D04378g	TRUE
Candida	CAGL0D04394g	TRUE
Candida	CAGL0D04400g	TRUE
Candida	CAGL0D04422g	TRUE
Candida	CAGL0D04444g	TRUE
Candida	CAGL0D04466g	TRUE
Candida	CAGL0D04488g	TRUE
Candida	CAGL0D04510g	TRUE
Candida	CAGL0D04576g	TRUE
Candida	CAGL0D04620g	TRUE
Candida	CAGL0D04642g	TRUE
Candida	CAGL0D04686g	TRUE
Candida	CAGL0D04708g	TRUE
Candida	CAGL0D04730g	TRUE
Candida	CAGL0D04774g	TRUE
Candida	CAGL0D04796g	TRUE
Candida	CAGL0D04818g	TRUE
Candida	CAGL0D04834g	TRUE
Candida	CAGL0D04840g	TRUE
Candida	CAGL0D04862g	TRUE
Candida	CAGL0D04884g	TRUE
Candida	CAGL0D04928g	TRUE
Candida	CAGL0D04950g	TRUE
Candida	CAGL0D04972g	TRUE
Candida	CAGL0D05016g	TRUE
Candida	CAGL0D05060g	TRUE
Candida	CAGL0D05082g	TRUE
Candida	CAGL0D05104g	TRUE
Candida	CAGL0D05148g	TRUE
Candida	CAGL0D05192g	TRUE
Candida	CAGL0D05236g	TRUE
Candida	CAGL0D05258g	TRUE
Candida	CAGL0D05280g	TRUE
Candida	CAGL0D05302g	TRUE
Candida	CAGL0D05318g	TRUE
Candida	CAGL0D05324g	TRUE
Candida	CAGL0D05346g	TRUE
Candida	CAGL0D05368g	TRUE
Candida	CAGL0D05412g	TRUE
Candida	CAGL0D05434g	TRUE
Candida	CAGL0D05456g	TRUE
Candida	CAGL0D05478g	TRUE
Candida	CAGL0D05500g	TRUE
Candida	CAGL0D05522g	TRUE
Candida	CAGL0D05544g	TRUE
Candida	CAGL0D05566g	TRUE
Candida	CAGL0D05588g	TRUE
Candida	CAGL0D05610g	TRUE
Candida	CAGL0D05632g	TRUE
Candida	CAGL0D05654g	TRUE
Candida	CAGL0D05676g	TRUE
Candida	CAGL0D05698g	TRUE
Candida	CAGL0D05720g	TRUE
Candida	CAGL0D05742g	TRUE
Candida	CAGL0D05764g	TRUE
Candida	CAGL0D05786g	TRUE
Candida	CAGL0D05808g	TRUE
Candida	CAGL0D05852g	TRUE
Candida	CAGL0D05874g	TRUE
Candida	CAGL0D05896g	TRUE
Candida	CAGL0D05918g	TRUE
Candida	CAGL0D05962g	TRUE
Candida	CAGL0D06006g	TRUE
Candida	CAGL0D06028g	TRUE
Candida	CAGL0D06050g	TRUE
Candida	CAGL0D06094g	TRUE
Candida	CAGL0D06154g	TRUE
Candida	CAGL0D06160g	TRUE
Candida	CAGL0D06182g	TRUE
Candida	CAGL0D06204g	TRUE
Candida	CAGL0D06226g	TRUE
Candida	CAGL0D06270g	TRUE
Candida	CAGL0D06292g	TRUE
Candida	CAGL0D06314g	TRUE
Candida	CAGL0D06336g	TRUE
Candida	CAGL0D06380g	TRUE
Candida	CAGL0D06446g	TRUE
Candida	CAGL0D06468g	TRUE
Candida	CAGL0D06490g	TRUE
Candida	CAGL0D06512g	TRUE
Candida	CAGL0D06534g	TRUE
Candida	CAGL0D06556g	TRUE
Candida	CAGL0D06578g	TRUE
Candida	CAGL0D06600g	TRUE
Candida	CAGL0D06622g	TRUE
Candida	CAGL0D06644g	TRUE
Candida	CAGL0D06666g	TRUE
Candida	CAGL0D06710g	TRUE
Candida	CAGL0E00105g	TRUE
Candida	CAGL0E00116g	TRUE
Candida	CAGL0E00132g	TRUE
Candida	CAGL0E00187g	TRUE
Candida	CAGL0E00231g	TRUE
Candida	CAGL0E00275g	TRUE
Candida	CAGL0E00341g	TRUE
Candida	CAGL0E00363g	TRUE
Candida	CAGL0E00385g	TRUE
Candida	CAGL0E00407g	TRUE
Candida	CAGL0E00429g	TRUE
Candida	CAGL0E00451g	TRUE
Candida	CAGL0E00473g	TRUE
Candida	CAGL0E00495g	TRUE
Candida	CAGL0E00517g	TRUE
Candida	CAGL0E00539g	TRUE
Candida	CAGL0E00561g	TRUE
Candida	CAGL0E00583g	TRUE
Candida	CAGL0E00605g	TRUE
Candida	CAGL0E00627g	TRUE
Candida	CAGL0E00649g	TRUE
Candida	CAGL0E00671g	TRUE
Candida	CAGL0E00693g	TRUE
Candida	CAGL0E00715g	TRUE
Candida	CAGL0E00737g	TRUE
Candida	CAGL0E00759g	TRUE
Candida	CAGL0E00781g	TRUE
Candida	CAGL0E00803g	TRUE
Candida	CAGL0E00847g	TRUE
Candida	CAGL0E00891g	TRUE
Candida	CAGL0E00913g	TRUE
Candida	CAGL0E00935g	TRUE
Candida	CAGL0E00957g	TRUE
Candida	CAGL0E00979g	TRUE
Candida	CAGL0E01001g	TRUE
Candida	CAGL0E01023g	TRUE
Candida	CAGL0E01045g	TRUE
Candida	CAGL0E01067g	TRUE
Candida	CAGL0E01089g	TRUE
Candida	CAGL0E01111g	TRUE
Candida	CAGL0E01133g	TRUE
Candida	CAGL0E01155g	TRUE
Candida	CAGL0E01199g	TRUE
Candida	CAGL0E01221g	TRUE
Candida	CAGL0E01265g	TRUE
Candida	CAGL0E01287g	TRUE
Candida	CAGL0E01309g	TRUE
Candida	CAGL0E01331g	TRUE
Candida	CAGL0E01353g	TRUE
Candida	CAGL0E01397g	TRUE
Candida	CAGL0E01441g	TRUE
Candida	CAGL0E01463g	TRUE
Candida	CAGL0E01485g	TRUE
Candida	CAGL0E01507g	TRUE
Candida	CAGL0E01529g	TRUE
Candida	CAGL0E01551g	TRUE
Candida	CAGL0E01567g	TRUE
Candida	CAGL0E01573g	TRUE
Candida	CAGL0E01595g	TRUE
Candida	CAGL0E01617g	TRUE
Candida	CAGL0E01639g	TRUE
Candida	CAGL0E01661g	TRUE
Candida	CAGL0E01705g	TRUE
Candida	CAGL0E01749g	TRUE
Candida	CAGL0E01815g	TRUE
Candida	CAGL0E01903g	TRUE
Candida	CAGL0E01925g	TRUE
Candida	CAGL0E01947g	TRUE
Candida	CAGL0E01969g	TRUE
Candida	CAGL0E02035g	TRUE
Candida	CAGL0E02057g	TRUE
Candida	CAGL0E02079g	TRUE
Candida	CAGL0E02101g	TRUE
Candida	CAGL0E02123g	TRUE
Candida	CAGL0E02145g	TRUE
Candida	CAGL0E02167g	TRUE
Candida	CAGL0E02189g	TRUE
Candida	CAGL0E02211g	TRUE
Candida	CAGL0E02233g	TRUE
Candida	CAGL0E02299g	TRUE
Candida	CAGL0E02343g	TRUE
Candida	CAGL0E02365g	TRUE
Candida	CAGL0E02387g	TRUE
Candida	CAGL0E02409g	TRUE
Candida	CAGL0E02431g	TRUE
Candida	CAGL0E02453g	TRUE
Candida	CAGL0E02475g	TRUE
Candida	CAGL0E02497g	TRUE
Candida	CAGL0E02519g	TRUE
Candida	CAGL0E02585g	TRUE
Candida	CAGL0E02607g	TRUE
Candida	CAGL0E02629g	TRUE
Candida	CAGL0E02651g	TRUE
Candida	CAGL0E02673g	TRUE
Candida	CAGL0E02695g	TRUE
Candida	CAGL0E02717g	TRUE
Candida	CAGL0E02739g	TRUE
Candida	CAGL0E02761g	TRUE
Candida	CAGL0E02783g	TRUE
Candida	CAGL0E02805g	TRUE
Candida	CAGL0E02827g	TRUE
Candida	CAGL0E02849g	TRUE
Candida	CAGL0E02871g	TRUE
Candida	CAGL0E02893g	TRUE
Candida	CAGL0E02937g	TRUE
Candida	CAGL0E02959g	TRUE
Candida	CAGL0E02981g	TRUE
Candida	CAGL0E03003g	TRUE
Candida	CAGL0E03025g	TRUE
Candida	CAGL0E03069g	TRUE
Candida	CAGL0E03113g	TRUE
Candida	CAGL0E03179g	TRUE
Candida	CAGL0E03201g	TRUE
Candida	CAGL0E03223g	TRUE
Candida	CAGL0E03245g	TRUE
Candida	CAGL0E03267g	TRUE
Candida	CAGL0E03289g	TRUE
Candida	CAGL0E03311g	TRUE
Candida	CAGL0E03355g	TRUE
Candida	CAGL0E03366g	TRUE
Candida	CAGL0E03421g	TRUE
Candida	CAGL0E03432g	TRUE
Candida	CAGL0E03454g	TRUE
Candida	CAGL0E03476g	TRUE
Candida	CAGL0E03498g	TRUE
Candida	CAGL0E03520g	TRUE
Candida	CAGL0E03542g	TRUE
Candida	CAGL0E03564g	TRUE
Candida	CAGL0E03608g	TRUE
Candida	CAGL0E03630g	TRUE
Candida	CAGL0E03652g	TRUE
Candida	CAGL0E03740g	TRUE
Candida	CAGL0E03762g	TRUE
Candida	CAGL0E03784g	TRUE
Candida	CAGL0E03806g	TRUE
Candida	CAGL0E03850g	TRUE
Candida	CAGL0E03872g	TRUE
Candida	CAGL0E03916g	TRUE
Candida	CAGL0E03938g	TRUE
Candida	CAGL0E03960g	TRUE
Candida	CAGL0E03982g	TRUE
Candida	CAGL0E04004g	TRUE
Candida	CAGL0E04026g	TRUE
Candida	CAGL0E04070g	TRUE
Candida	CAGL0E04114g	TRUE
Candida	CAGL0E04136g	TRUE
Candida	CAGL0E04158g	TRUE
Candida	CAGL0E04180g	TRUE
Candida	CAGL0E04224g	TRUE
Candida	CAGL0E04246g	TRUE
Candida	CAGL0E04268g	TRUE
Candida	CAGL0E04290g	TRUE
Candida	CAGL0E04312g	TRUE
Candida	CAGL0E04378g	TRUE
Candida	CAGL0E04400g	TRUE
Candida	CAGL0E04422g	TRUE
Candida	CAGL0E04444g	TRUE
Candida	CAGL0E04466g	TRUE
Candida	CAGL0E04488g	TRUE
Candida	CAGL0E04510g	TRUE
Candida	CAGL0E04532g	TRUE
Candida	CAGL0E04548g	TRUE
Candida	CAGL0E04554g	TRUE
Candida	CAGL0E04576g	TRUE
Candida	CAGL0E04598g	TRUE
Candida	CAGL0E04642g	TRUE
Candida	CAGL0E04686g	TRUE
Candida	CAGL0E04708g	TRUE
Candida	CAGL0E04774g	TRUE
Candida	CAGL0E04796g	TRUE
Candida	CAGL0E04818g	TRUE
Candida	CAGL0E04840g	TRUE
Candida	CAGL0E04862g	TRUE
Candida	CAGL0E04884g	TRUE
Candida	CAGL0E04906g	TRUE
Candida	CAGL0E04928g	TRUE
Candida	CAGL0E04950g	TRUE
Candida	CAGL0E04972g	TRUE
Candida	CAGL0E04994g	TRUE
Candida	CAGL0E05016g	TRUE
Candida	CAGL0E05038g	TRUE
Candida	CAGL0E05060g	TRUE
Candida	CAGL0E05082g	TRUE
Candida	CAGL0E05104g	TRUE
Candida	CAGL0E05126g	TRUE
Candida	CAGL0E05148g	TRUE
Candida	CAGL0E05192g	TRUE
Candida	CAGL0E05214g	TRUE
Candida	CAGL0E05236g	TRUE
Candida	CAGL0E05258g	TRUE
Candida	CAGL0E05302g	TRUE
Candida	CAGL0E05324g	TRUE
Candida	CAGL0E05346g	TRUE
Candida	CAGL0E05368g	TRUE
Candida	CAGL0E05390g	TRUE
Candida	CAGL0E05412g	TRUE
Candida	CAGL0E05434g	TRUE
Candida	CAGL0E05456g	TRUE
Candida	CAGL0E05478g	TRUE
Candida	CAGL0E05500g	TRUE
Candida	CAGL0E05522g	TRUE
Candida	CAGL0E05566g	TRUE
Candida	CAGL0E05588g	TRUE
Candida	CAGL0E05632g	TRUE
Candida	CAGL0E05654g	TRUE
Candida	CAGL0E05676g	TRUE
Candida	CAGL0E05698g	TRUE
Candida	CAGL0E05720g	TRUE
Candida	CAGL0E05742g	TRUE
Candida	CAGL0E05764g	TRUE
Candida	CAGL0E05786g	TRUE
Candida	CAGL0E05830g	TRUE
Candida	CAGL0E05874g	TRUE
Candida	CAGL0E05896g	TRUE
Candida	CAGL0E05918g	TRUE
Candida	CAGL0E05940g	TRUE
Candida	CAGL0E05962g	TRUE
Candida	CAGL0E06006g	TRUE
Candida	CAGL0E06028g	TRUE
Candida	CAGL0E06050g	TRUE
Candida	CAGL0E06072g	TRUE
Candida	CAGL0E06094g	TRUE
Candida	CAGL0E06116g	TRUE
Candida	CAGL0E06160g	TRUE
Candida	CAGL0E06182g	TRUE
Candida	CAGL0E06204g	TRUE
Candida	CAGL0E06270g	TRUE
Candida	CAGL0E06292g	TRUE
Candida	CAGL0E06314g	TRUE
Candida	CAGL0E06336g	TRUE
Candida	CAGL0E06380g	TRUE
Candida	CAGL0E06402g	TRUE
Candida	CAGL0E06446g	TRUE
Candida	CAGL0E06468g	TRUE
Candida	CAGL0E06490g	TRUE
Candida	CAGL0E06512g	TRUE
Candida	CAGL0E06534g	TRUE
Candida	CAGL0E06556g	TRUE
Candida	CAGL0E06600g	TRUE
Candida	CAGL0F00105g	TRUE
Candida	CAGL0F00116g	TRUE
Candida	CAGL0F00132g	TRUE
Candida	CAGL0F00176g	TRUE
Candida	CAGL0F00187g	TRUE
Candida	CAGL0F00209g	TRUE
Candida	CAGL0F00231g	TRUE
Candida	CAGL0F00253g	TRUE
Candida	CAGL0F00275g	TRUE
Candida	CAGL0F00297g	TRUE
Candida	CAGL0F00319g	TRUE
Candida	CAGL0F00341g	TRUE
Candida	CAGL0F00363g	TRUE
Candida	CAGL0F00407g	TRUE
Candida	CAGL0F00429g	TRUE
Candida	CAGL0F00451g	TRUE
Candida	CAGL0F00473g	TRUE
Candida	CAGL0F00495g	TRUE
Candida	CAGL0F00517g	TRUE
Candida	CAGL0F00539g	TRUE
Candida	CAGL0F00561g	TRUE
Candida	CAGL0F00583g	TRUE
Candida	CAGL0F00627g	TRUE
Candida	CAGL0F00649g	TRUE
Candida	CAGL0F00671g	TRUE
Candida	CAGL0F00715g	TRUE
Candida	CAGL0F00803g	TRUE
Candida	CAGL0F00869g	TRUE
Candida	CAGL0F00891g	TRUE
Candida	CAGL0F00913g	TRUE
Candida	CAGL0F00935g	TRUE
Candida	CAGL0F00957g	TRUE
Candida	CAGL0F00979g	TRUE
Candida	CAGL0F01001g	TRUE
Candida	CAGL0F01023g	TRUE
Candida	CAGL0F01045g	TRUE
Candida	CAGL0F01089g	TRUE
Candida	CAGL0F01111g	TRUE
Candida	CAGL0F01133g	TRUE
Candida	CAGL0F01155g	TRUE
Candida	CAGL0F01177g	TRUE
Candida	CAGL0F01199g	TRUE
Candida	CAGL0F01221g	TRUE
Candida	CAGL0F01243g	TRUE
Candida	CAGL0F01331g	TRUE
Candida	CAGL0F01397g	TRUE
Candida	CAGL0F01507g	TRUE
Candida	CAGL0F01529g	TRUE
Candida	CAGL0F01551g	TRUE
Candida	CAGL0F01573g	TRUE
Candida	CAGL0F01595g	TRUE
Candida	CAGL0F01617g	TRUE
Candida	CAGL0F01639g	TRUE
Candida	CAGL0F01661g	TRUE
Candida	CAGL0F01683g	TRUE
Candida	CAGL0F01705g	TRUE
Candida	CAGL0F01727g	TRUE
Candida	CAGL0F01771g	TRUE
Candida	CAGL0F01815g	TRUE
Candida	CAGL0F01837g	TRUE
Candida	CAGL0F01859g	TRUE
Candida	CAGL0F01881g	TRUE
Candida	CAGL0F01903g	TRUE
Candida	CAGL0F01925g	TRUE
Candida	CAGL0F01947g	TRUE
Candida	CAGL0F01969g	TRUE
Candida	CAGL0F01991g	TRUE
Candida	CAGL0F02013g	TRUE
Candida	CAGL0F02035g	TRUE
Candida	CAGL0F02057g	TRUE
Candida	CAGL0F02079g	TRUE
Candida	CAGL0F02101g	TRUE
Candida	CAGL0F02145g	TRUE
Candida	CAGL0F02167g	TRUE
Candida	CAGL0F02233g	TRUE
Candida	CAGL0F02255g	TRUE
Candida	CAGL0F02277g	TRUE
Candida	CAGL0F02299g	TRUE
Candida	CAGL0F02343g	TRUE
Candida	CAGL0F02365g	TRUE
Candida	CAGL0F02387g	TRUE
Candida	CAGL0F02431g	TRUE
Candida	CAGL0F02453g	TRUE
Candida	CAGL0F02475g	TRUE
Candida	CAGL0F02497g	TRUE
Candida	CAGL0F02513g	TRUE
Candida	CAGL0F02519g	TRUE
Candida	CAGL0F02541g	TRUE
Candida	CAGL0F02563g	TRUE
Candida	CAGL0F02585g	TRUE
Candida	CAGL0F02607g	TRUE
Candida	CAGL0F02651g	TRUE
Candida	CAGL0F02673g	TRUE
Candida	CAGL0F02695g	TRUE
Candida	CAGL0F02739g	TRUE
Candida	CAGL0F02761g	TRUE
Candida	CAGL0F02783g	TRUE
Candida	CAGL0F02805g	TRUE
