name	hl_wt_mean	hl_upf3_mean	log2FC_upf3_hl	nmd_sensitive
YBL063W	8.783148478	11.0157934876667	0.326763321084496	FALSE
YBL064C	17.77606776	17.9841587133333	0.0167904515514516	FALSE
YBL066C	5.272780512	4.955992158	-0.0893900387927411	FALSE
YBL067C	8.467242843	7.79418509433333	-0.11949407390167	FALSE
YBL068W	9.64399282866667	10.23143755	0.0853063793782445	FALSE
YBL071W-A	10.0870883366667	12.1493143676667	0.268365102326937	FALSE
YBL072C	22.37453124	23.76109291	0.0867437381910162	FALSE
YBL075C	10.797517568	16.1037715166667	0.57669894441871	FALSE
YBL076C	19.49898132	18.6311860566667	-0.0656792368071445	FALSE
YBL078C	8.48707490233333	11.0294169266667	0.378017209381935	FALSE
YBL079W	10.6330984883333	12.7562778123333	0.26264536281481	FALSE
YBL080C	5.05931261966667	5.9461890035	0.233023933600566	FALSE
YBL081W	6.957745882	4.53269544666667	-0.618250759003066	FALSE
YBL082C	14.7128504166667	16.31604961	0.149215022446806	FALSE
YBL084C	5.59617283866667	5.12605398066667	-0.126591849828852	FALSE
YBL085W	14.2083904916667	11.1824773316667	-0.345503303368879	FALSE
YBL086C	6.54816672	11.339476535	0.79219108337358	FALSE
YBL087C	25.2867249466667	25.5502746333333	0.014958602414109	FALSE
YBL088C	12.54613576	16.79184429	0.420517614710683	FALSE
YBL089W	6.12741446833333	9.22749257333333	0.590660230463572	FALSE
YBL090W	6.912273233	10.1876101366667	0.559583504615323	FALSE
YBL091C	23.3672557566667	17.5436074066667	-0.413542881755453	FALSE
YBL091C-A	13.19869013	18.7918142833333	0.509709600460543	FALSE
YBL092W	25.6375986433333	25.4930613333333	-0.00815650789133575	FALSE
YBL093C	6.76430894666667	8.662652497	0.356866291075955	FALSE
YBL095W	5.211508073	5.823202307	0.16011183026944	FALSE
YBL098W	14.9006940073333	16.949749865	0.18588445652518	FALSE
YBL099W	17.0817451133333	15.7651179966667	-0.115719403627323	FALSE
YBL101C	5.96811973233333	7.31634046366667	0.293845732810484	FALSE
YBL102W	11.1078514986667	12.9762642466667	0.224295308841097	FALSE
YBL103C	5.89567904966667	4.48054251566667	-0.395984560702631	FALSE
YBL104C	6.05571945	11.5248856043333	0.928382155919575	FALSE
